419000845,20.864667,71.387333,None,None,None,None,None,2026-06-04 02:01:37.223+00,lrit,None,SURYA 3,9710672,None,None,None,None,None,Offshore vessels,None
419000846,21.139333,72.732667,None,None,None,None,None,2026-06-04 02:08:12.613+00,lrit,None,SURYA 4,9710684,None,None,None,None,None,General,None
419000859,15.421333,73.806000,None,None,None,None,None,2026-06-04 02:08:03.649+00,lrit,None,ROYAL SESA,9664550,None,None,None,None,None,Dry Cargo Vessels,None
419000860,19.187333,71.648667,None,None,None,None,None,2026-06-04 02:01:45.48+00,lrit,None,TAG 13,9680827,None,None,None,None,None,Floating Production Storage & Offloading Vessel (FPSO),None
419000860,19.187333,71.648667,None,None,None,None,None,2026-06-04 02:01:45.48+00,lrit,None,TAG 13,9680827,None,None,None,None,None,Offshore vessels,None
419000903,11.684667,92.720667,None,None,None,None,None,2026-06-04 02:03:44.573+00,lrit,None,TCI LAKSHMI,9143817,None,None,None,None,None,Bulk Carrier Without gear,None
419000920,13.256667,80.340000,None,None,None,None,None,2026-06-04 02:05:32.099+00,lrit,None,OCEAN LIBERTY,9719599,None,None,None,None,None,Offshore vessels,None
419000929,10.572000,72.635333,None,None,None,None,None,2026-06-04 02:03:51.3+00,lrit,None,SAGAR SAMRAJ,9748631,None,None,None,None,None,Reefer,None
419000941,19.577333,71.294000,None,None,None,None,None,2026-06-04 02:05:30.624+00,lrit,None,CELESTIAL,9694024,None,None,None,None,None,General,None
419000952,13.048667,93.124000,None,None,None,None,None,2026-06-04 02:08:32.2+00,lrit,None,GREATSHIP PRACHI,9727883,None,None,None,None,None,Roll on Roll off,None
419000956,16.674667,82.390000,None,None,None,None,None,2026-06-04 02:03:20.781+00,lrit,None,ERIN,9720756,None,None,None,None,None,Offshore vessels,None
419000956,16.674667,82.390000,None,None,None,None,None,2026-06-04 02:03:20.781+00,lrit,None,ERIN,9720756,None,None,None,None,None,Platform Support Vessel (PSV),None
419000966,18.933333,72.859333,None,None,None,None,None,2026-06-04 02:03:34.947+00,lrit,None,OFFSHORE RANGER,9214458,None,None,None,None,None,Offshore Support Vessel (OSV),None
419000967,14.251333,80.128000,None,None,None,None,None,2026-06-04 02:03:31.231+00,lrit,None,DECCAN PRIDE,9296224,None,None,None,None,None,Heavy Lift,None
419000970,18.554667,72.531333,None,None,None,None,None,2026-06-04 02:03:43.836+00,lrit,None,SSL GUJARAT,9137533,None,None,None,None,None,Dry Cargo Vessels,None
419001009,17.418667,82.878000,None,None,None,None,None,2026-06-04 02:06:07.011+00,lrit,None,ANTIGOON,8717403,None,None,None,None,None,Offshore vessels,None
419001014,22.541333,88.316000,None,None,None,None,None,2026-06-04 02:03:45.329+00,lrit,None,ITT Leopard,9192648,None,None,None,None,None,Dry Cargo Vessels,None
419001015,3.831333,99.788667,None,None,None,None,None,2026-06-04 02:05:27.629+00,lrit,None,JAG AJAY,9723849,None,None,None,None,None,Bulk Carriers,None
419001016,-35.122667,24.593333,None,None,None,None,None,2026-06-04 02:05:24.586+00,lrit,None,JAG AMAR,9723851,None,None,None,None,None,Bulk Carriers,None
419001019,13.103333,80.298667,None,None,None,None,None,2026-06-04 02:05:35.847+00,lrit,None,SSL BHARAT,9141314,None,None,None,None,None,Container,None
419001025,18.929333,72.858000,None,None,None,None,None,2026-06-04 02:06:15.219+00,lrit,None,ADWITA,9231523,None,None,None,None,None,Offshore vessels,None
419001085,22.489333,69.854000,None,None,None,None,None,2026-06-04 02:05:35.084+00,lrit,None,RELTUG SEVENTEEN,9752450,None,None,None,None,None,Offshore vessels,None
419001087,-8.512000,46.762000,None,None,None,None,None,2026-06-04 02:06:06.274+00,lrit,None,JAG PUNIT,9709984,None,None,None,None,None,Tankers,None
419001105,19.434000,71.981333,None,None,None,None,None,2026-06-04 02:09:43.368+00,lrit,None,COLONEL S.P.WAHI,9576404,None,None,None,None,None,Offshore vessels,None
419001106,18.928000,72.859333,None,None,None,None,None,2026-06-04 02:05:29.873+00,lrit,None,MARIA,9429596,None,None,None,None,None,Harbour,None
419001120,17.686667,83.288000,None,None,None,None,None,2026-06-04 02:03:46.068+00,lrit,None,OCEAN AMMOLITE,9318797,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001125,18.942000,72.858000,None,None,None,None,None,2026-06-04 02:03:52.048+00,lrit,None,HALANI 6,9165906,None,None,None,None,None,Pushing,None
419001131,11.660000,92.725333,None,None,None,None,None,2026-06-04 02:08:32.948+00,lrit,None,MAKRUZZ GOLD,9147277,None,None,None,None,None,Ferry,None
419001132,8.562000,81.198000,None,None,None,None,None,2026-06-04 02:03:16.33+00,lrit,None,SAROJA BLESSING,9299070,None,None,None,None,None,Multi Purpose,None
419001163,54.190667,-174.753333,None,None,None,None,None,2026-06-04 02:05:37.33+00,lrit,None,JAG AALOK,9706566,None,None,None,None,None,Bulk Carriers,None
419001168,-34.610667,2.470000,None,None,None,None,None,2026-06-04 02:08:16.426+00,lrit,None,JAG AKSHAY,9706554,None,None,None,None,None,Bulk Carriers,None
419001180,2.396000,101.619333,None,None,None,None,None,2026-06-04 02:03:46.812+00,lrit,None,JAG ANAND,9463308,None,None,None,None,None,Bulk Carriers,None
419001213,6.954667,79.854667,None,None,None,None,None,2026-06-04 02:05:49.227+00,lrit,None,VOLVOX ASIA,9174737,None,None,None,None,None,Cable/Pipe laying Vessel,None
419001217,18.930667,72.871333,None,None,None,None,None,2026-06-04 02:08:14.117+00,lrit,None,JAG RADHA,9496135,None,None,None,None,None,Bulk Carriers,None
419001227,16.000667,93.036000,None,None,None,None,None,2026-06-04 02:05:28.377+00,lrit,None,GANGA K,9482110,None,None,None,None,None,Bulk Carrier Without gear,None
419001237,17.408667,73.076667,None,None,None,None,None,2026-06-04 02:06:13.687+00,lrit,None,JSW PRATAPGAD,9797321,None,None,None,None,None,Bulk Carrier Without gear,None
419001238,18.484000,72.710000,None,None,None,None,None,2026-06-04 02:07:59.134+00,lrit,None,JSW LOHGAD,9797333,None,None,None,None,None,Dry Cargo(Break Bulk) With heavy lift gear,None
419001239,18.847333,72.841333,None,None,None,None,None,2026-06-04 02:08:02.889+00,lrit,None,JSW SINHGAD,9797345,None,None,None,None,None,Dry Cargo(Break Bulk) Without heavy lift gear,None
419001244,4.069333,6.301333,None,None,None,None,None,2026-06-04 02:08:14.92+00,lrit,None,JAG LAKSHYA,9516117,None,None,None,None,None,Tankers,None
419001245,44.377333,-37.277333,None,None,None,None,None,2026-06-04 02:08:13.351+00,lrit,None,JAG LEENA,9516105,None,None,None,None,None,Tankers,None
419001293,9.971333,76.270000,None,None,None,None,None,2026-06-04 02:05:53.657+00,lrit,None,SOPRANO SERENE,9247895,None,None,None,None,None,Product,None
419001293,9.971333,76.270000,None,None,None,None,None,2026-06-04 02:05:53.657+00,lrit,None,SOPRANO SERENE,9247895,None,None,None,None,None,Tankers,None
419001310,9.864667,76.045333,None,None,None,None,None,2026-06-04 02:03:23.007+00,lrit,None,PENNA SURAKSHA,9310599,None,None,None,None,None,Reefer,None
419001338,11.689333,92.723333,None,None,None,None,None,2026-06-04 02:08:28.4+00,lrit,None,NALANDA,9823209,None,None,None,None,None,Cruise Liner,None
419001350,21.082667,72.657333,None,None,None,None,None,2026-06-04 02:01:44.713+00,lrit,None,RAKSHAK,9804629,None,None,None,None,None,"",None
419001350,21.082667,72.657333,None,None,None,None,None,2026-06-04 02:01:44.713+00,lrit,None,RAKSHAK,9804629,None,None,None,None,None,General,None
419001380,6.128000,81.463333,None,None,None,None,None,2026-06-04 02:05:58.099+00,lrit,None,MOGRAL,9169495,None,None,None,None,None,General,None
419001386,17.450000,57.613333,None,None,None,None,None,2026-06-04 02:07:53.145+00,lrit,None,VARADA,9295206,None,None,None,None,None,Container With gear,None
419001410,18.945333,72.866667,None,None,None,None,None,2026-06-04 02:05:41.833+00,lrit,None,MP WORKBOAT 1,9277498,None,None,None,None,None,Cruise Liner,None
419001410,18.945333,72.866667,None,None,None,None,None,2026-06-04 02:05:41.833+00,lrit,None,MP WORKBOAT 1,9277498,None,None,None,None,None,Passenger,None
419001451,8.537333,73.478667,None,None,None,None,None,2026-06-04 02:01:48.473+00,lrit,None,THILAAKKAM,9879595,None,None,None,None,None,Bitumen,None
419001453,16.974667,82.284000,None,None,None,None,None,2026-06-04 02:03:14.844+00,lrit,None,HARI ANAND,9172193,None,None,None,None,None,CNG,None
419001453,16.974667,82.284000,None,None,None,None,None,2026-06-04 02:03:14.844+00,lrit,None,HARI ANAND,9172193,None,None,None,None,None,LNG,None
419001491,18.927333,72.862000,None,None,None,None,None,2026-06-04 02:03:28.986+00,lrit,None,MP AHTS1,9320910,None,None,None,None,None,Anchor Handling,None
419001491,18.927333,72.862000,None,None,None,None,None,2026-06-04 02:03:28.986+00,lrit,None,MP AHTS1,9320910,None,None,None,None,None,Ocean Going,None
419001524,16.553333,82.596000,None,None,None,None,None,2026-06-04 02:05:50.713+00,lrit,None,KG D6 RUBY,9884930,None,None,None,None,None,Accommodation Vessel,None
419001547,22.098000,68.794667,None,None,None,None,None,2026-06-04 02:07:45.57+00,lrit,None,JSW RATANGAD,9899167,None,None,None,None,None,Dry Cargo(Break Bulk) Without heavy lift gear,None
419001555,18.816667,72.746000,None,None,None,None,None,2026-06-04 02:07:48.652+00,lrit,None,OLYMPUS,9437012,None,None,None,None,None,Anchor Handling,None
419001560,18.936667,72.858667,None,None,None,None,None,2026-06-04 02:08:07.384+00,lrit,None,OFFSHORE WARRIOR,9315109,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001563,29.610667,-94.990667,None,None,None,None,None,2026-06-04 02:03:35.695+00,lrit,None,BW BIRCH,9320740,None,None,None,None,None,LPG,None
419001574,13.314000,80.348000,None,None,None,None,None,2026-06-04 02:07:53.894+00,lrit,None,SM KAVERI,9236042,None,None,None,None,None,Container Without gear,None
419001585,18.703333,72.339333,None,None,None,None,None,2026-06-04 02:06:04.048+00,lrit,None,AINA,9358137,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001594,17.775333,72.923333,None,None,None,None,None,2026-06-04 02:08:17.92+00,lrit,None,JSW MALHARGAD,9891050,None,None,None,None,None,Dry Cargo(Break Bulk) Without heavy lift gear,None
419001601,21.012667,88.006667,None,None,None,None,None,2026-06-04 02:08:24.703+00,lrit,None,HARI AKASH,9156553,None,None,None,None,None,Product,None
419001615,22.232667,68.720000,None,None,None,None,None,2026-06-04 02:01:47.722+00,lrit,None,SM MAHI,9236511,None,None,None,None,None,Container Without gear,None
419001616,20.920000,71.512667,None,None,None,None,None,2026-06-04 02:06:18.212+00,lrit,None,SVITZER WARUNDA,8668250,None,None,None,None,None,Harbour,None
419001616,20.920000,71.512667,None,None,None,None,None,2026-06-04 02:06:18.212+00,lrit,None,SVITZER WARUNDA,8668250,None,None,None,None,None,Ocean Going,None
419001618,12.929333,74.814000,None,None,None,None,None,2026-06-04 02:05:48.482+00,lrit,None,SM NEYYAR,9305635,None,None,None,None,None,Bulk Carrier With gear,None
419001624,-27.424000,153.129333,None,None,None,None,None,2026-06-04 02:05:43.311+00,lrit,None,MP MR TANKER 3,9573684,None,None,None,None,None,Crude VLCC,None
419001628,19.296000,71.478000,None,None,None,None,None,2026-06-04 02:07:55.385+00,lrit,None,SAGAR ENERGY,9392975,None,None,None,None,None,Platform Support Vessel (PSV),None
419001630,22.274667,68.712667,None,None,None,None,None,2026-06-04 02:06:09.253+00,lrit,None,JAG VIKRAM,9324734,None,None,None,None,None,LPG,None
419001632,17.694667,83.274667,None,None,None,None,None,2026-06-04 02:05:42.571+00,lrit,None,HARVEST,9296559,None,None,None,None,None,Product,None
419001637,4.416000,7.138000,None,None,None,None,None,2026-06-04 02:08:02.13+00,lrit,None,BW PINE,9479929,None,None,None,None,None,LPG,None
419001640,-34.760000,23.416000,None,None,None,None,None,2026-06-04 02:08:04.402+00,lrit,None,HISUI,9405875,None,None,None,None,None,CNG,None
419001655,-17.262667,-14.547333,None,None,None,None,None,2026-06-04 02:07:47.905+00,lrit,None,PINE GAS,9315680,None,None,None,None,None,LNG,None
419001664,22.675333,69.745333,None,None,None,None,None,2026-06-04 02:03:36.441+00,lrit,None,ROSE GAS,9247209,None,None,None,None,None,LNG,None
419001665,17.304667,73.211333,None,None,None,None,None,2026-06-04 02:08:18.708+00,lrit,None,JSW MANIKGAD,9891074,None,None,None,None,None,Multi Purpose,None
419001666,18.714667,73.021333,None,None,None,None,None,2026-06-04 02:06:15.974+00,lrit,None,JSW MANDANGAD,9891062,None,None,None,None,None,"",None
419001670,22.690000,37.849333,None,None,None,None,None,2026-06-04 02:08:17.167+00,lrit,None,TBC BADRINATH,9516698,None,None,None,None,None,Bulk Carrier With gear,None
419001672,-32.674000,16.534000,None,None,None,None,None,2026-06-04 02:06:17.466+00,lrit,None,TBC KAILASH,9455399,None,None,None,None,None,Bulk Carrier Without gear,None
419001673,29.255333,-94.488000,None,None,None,None,None,2026-06-04 02:03:30.476+00,lrit,None,BW TYR,9346122,None,None,None,None,None,LPG,None
419001675,17.654667,83.291333,None,None,None,None,None,2026-06-04 02:03:21.531+00,lrit,None,SAN 15,9396048,None,None,None,None,None,Floating Production Storage & Offloading Vessel (FPSO),None
419001675,17.654667,83.291333,None,None,None,None,None,2026-06-04 02:03:21.531+00,lrit,None,SAN 15,9396048,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001682,9.966000,76.260000,None,None,None,None,None,2026-06-04 02:06:07.758+00,lrit,None,COASTAL AABHAAR,9720627,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001684,23.042000,70.222000,None,None,None,None,None,2026-06-04 02:08:05.894+00,lrit,None,MARVELS,9317078,None,None,None,None,None,Product,None
419001699,12.482000,84.813333,None,None,None,None,None,2026-06-04 02:03:22.273+00,lrit,None,FAIRWAY,9306938,None,None,None,None,None,Crude VLCC,None
419001700,11.659333,92.724000,None,None,None,None,None,2026-06-04 02:05:38.874+00,lrit,None,ITT JAGUAR,8222795,None,None,None,None,None,Bulk Carrier With gear,None
419001701,14.090000,83.188000,None,None,None,None,None,2026-06-04 02:08:21.758+00,lrit,None,GREEN SARITA,9351919,None,None,None,None,None,Crude ULCC,None
419001709,-2.626667,98.055333,None,None,None,None,None,2026-06-04 02:03:29.734+00,lrit,None,SANMAR REGENT,9173068,None,None,None,None,None,LNG,None
419001710,16.438000,55.836000,None,None,None,None,None,2026-06-04 02:07:57.629+00,lrit,None,AMNSI STALLION,9628910,None,None,None,None,None,Bulk Carrier Without gear,None
419001713,22.498000,69.838667,None,None,None,None,None,2026-06-04 02:08:23.96+00,lrit,None,HARI PRAKASH,9283710,None,None,None,None,None,Crude VLCC,None
419001721,10.887333,72.224667,None,None,None,None,None,2026-06-04 02:08:19.47+00,lrit,None,GANGA LPG,9969974,None,None,None,None,None,Heavy Lift,None
419001721,10.887333,72.224667,None,None,None,None,None,2026-06-04 02:08:19.47+00,lrit,None,GANGA LPG,9969974,None,None,None,None,None,Multi Purpose,None
419001725,18.930667,72.864667,None,None,None,None,None,2026-06-04 02:08:11.108+00,lrit,None,TAURUS 24,9359820,None,None,None,None,None,Ocean Going,None
419001726,22.336667,68.486000,None,None,None,None,None,2026-06-04 02:08:20.27+00,lrit,None,MAHA TANAYA,9591181,None,None,None,None,None,"",None
419001727,-24.912667,-5.278000,None,None,None,None,None,2026-06-04 02:08:08.88+00,lrit,None,REIMEI,9377793,None,None,None,None,None,LPG,None
419001735,20.523333,72.031333,None,None,None,None,None,2026-06-04 02:06:10.738+00,lrit,None,TRITON HARMONY,9415349,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001742,18.940000,72.861333,None,None,None,None,None,2026-06-04 02:03:34.21+00,lrit,None,SHIVANSH,9303637,None,None,None,None,None,Ocean Going,None
419001747,21.959333,69.157333,None,None,None,None,None,2026-06-04 02:07:56.129+00,lrit,None,SHIVANSH PRIYA,9274850,None,None,None,None,None,Diving Support Vessel,None
419001754,13.259333,80.341333,None,None,None,None,None,2026-06-04 02:05:52.92+00,lrit,None,CHOLA MELODY,9238296,None,None,None,None,None,Bulk Carrier Without gear,None
419001755,34.632000,127.974667,None,None,None,None,None,2026-06-04 02:05:41.096+00,lrit,None,SANMAR SAROD,9321184,None,None,None,None,None,Crude Carrier,None
419001768,22.365333,68.487333,None,None,None,None,None,2026-06-04 02:06:11.474+00,lrit,None,MAHA YAYA,9525613,None,None,None,None,None,Bulk Carrier With gear,None
419001772,18.943333,72.859333,None,None,None,None,None,2026-06-04 02:03:11.821+00,lrit,None,UXMAL FORTUNE,9535357,None,None,None,None,None,Salvage,None
419001774,15.410667,73.800667,None,None,None,None,None,2026-06-04 02:05:58.837+00,lrit,None,SANMAR SONGBIRD,9259264,None,None,None,None,None,Chemical,None
419001795,18.810667,72.485333,None,None,None,None,None,2026-06-04 02:07:50.915+00,lrit,None,GREEN ASHA,9326598,None,None,None,None,None,LPG,None
419001796,18.956000,72.908667,None,None,None,None,None,2026-06-04 02:03:43.096+00,lrit,None,BOURBON,9283722,None,None,None,None,None,Product,None
419001798,19.343333,86.608000,None,None,None,None,None,2026-06-04 02:05:57.355+00,lrit,None,Marine Fortune I,9185798,None,None,None,None,None,Bulk Carrier Without gear,None
419001799,19.015333,71.786667,None,None,None,None,None,2026-06-04 02:08:00.628+00,lrit,None,MANNA 15,9463839,None,None,None,None,None,Harbour,None
419001800,19.439333,71.200667,None,None,None,None,None,2026-06-04 02:08:09.621+00,lrit,None,SAMARTH,9415363,None,None,None,None,None,Harbour,None
419001801,20.052667,71.757333,None,None,None,None,None,2026-06-04 02:07:46.388+00,lrit,None,GREATSHIP AMAIRA,9359856,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001806,18.941333,72.865333,None,None,None,None,None,2026-06-04 02:07:52.404+00,lrit,None,VANESSA 6,9420552,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001810,20.230000,86.795333,None,None,None,None,None,2026-06-04 02:05:39.616+00,lrit,None,CHOLA TREASURE,9244817,None,None,None,None,None,Bulk Carrier Without gear,None
419001811,13.091333,80.297333,None,None,None,None,None,2026-06-04 02:08:27.67+00,lrit,None,RIPLEY PRIDE,9253832,None,None,None,None,None,Roll on Roll off,None
419001831,21.036667,87.941333,None,None,None,None,None,2026-06-04 02:09:41.877+00,lrit,None,HARI PRIYA,9281920,None,None,None,None,None,Crude Carrier,None
419001835,20.188667,86.736000,None,None,None,None,None,2026-06-04 02:03:37.926+00,lrit,None,APJ INDRANI,9316036,None,None,None,None,None,Bulk Carrier With gear,None
419001837,19.330000,71.967333,None,None,None,None,None,2026-06-04 02:01:40.262+00,lrit,None,SHAURYA,9415351,None,None,None,None,None,Ocean Going,None
419001838,12.066000,81.120667,None,None,None,None,None,2026-06-04 02:03:42.355+00,lrit,None,WILLOWS,9274484,None,None,None,None,None,Product,None
419001849,-1.328667,72.628000,None,None,None,None,None,2026-06-04 02:08:08.127+00,lrit,None,MAJESTY,9544592,None,None,None,None,None,Product,None
419001852,17.925333,-74.591333,None,None,None,None,None,2026-06-04 02:03:37.178+00,lrit,None,CAPITAL,9366299,None,None,None,None,None,Product,None
419001853,38.748000,-124.794667,None,None,None,None,None,2026-06-04 02:08:29.143+00,lrit,None,JAG PARTH,9418638,None,None,None,None,None,Crude Carrier,None
419001859,-0.453333,139.083333,None,None,None,None,None,2026-06-04 02:08:25.449+00,lrit,None,JAG AMAIRA,9711925,None,None,None,None,None,Bulk Carrier With gear,None
419001875,2.210000,102.090667,None,None,None,None,None,2026-06-04 02:03:13.354+00,lrit,None,KASHI,9374337,None,None,None,None,None,Product,None
419001882,8.608000,78.426667,None,None,None,None,None,2026-06-04 02:05:45.521+00,lrit,None,RIPLEY PIONEER,9290696,None,None,None,None,None,Bulk Carrier With gear,None
419001896,18.750000,72.148667,None,None,None,None,None,2026-06-04 02:03:18.553+00,lrit,None,ALBATROSS 37,9309722,None,None,None,None,None,Offshore Support Vessel (OSV),None
419001897,16.978667,82.278667,None,None,None,None,None,2026-06-04 02:03:20.051+00,lrit,None,SMO VIKING,9312119,None,None,None,None,None,Accommodation Vessel,None
419001906,18.227333,86.013333,None,None,None,None,None,2026-06-04 02:07:51.662+00,lrit,None,SANMAR SNEHA,9324497,None,None,None,None,None,Crude Carrier,None
419001974,8.833333,74.085333,None,None,None,None,None,2026-06-04 02:05:34.327+00,lrit,None,TRITON GRACE,9369605,None,None,None,None,None,Offshore vessels,None
419004400,18.950667,72.868667,None,None,None,None,None,2026-06-04 02:01:41.006+00,lrit,None,SANGITA,9080900,None,None,None,None,None,Harbour,None
419009000,18.888667,72.839333,None,None,None,None,None,2026-06-04 02:06:14.469+00,lrit,None,BLOSSOM,9294616,None,None,None,None,None,Chemical,None
419012000,20.499333,71.280000,None,None,None,None,None,2026-06-04 02:01:41.752+00,lrit,None,AMBUJA SHIKHAR,9059822,None,None,None,None,None,Bulk Carrier Without gear,None
419018000,21.158000,72.674000,None,None,None,None,None,2026-06-04 02:05:32.835+00,lrit,None,RELGAS VIKRAM ,7521273,None,None,None,None,None,Tankers,None
419019200,11.674667,92.735333,None,None,None,None,None,2026-06-04 02:03:49.812+00,lrit,None,SHOMPEN,8985373,None,None,None,None,None,Cruise Liner,None
419023300,6.999333,93.932000,None,None,None,None,None,2026-06-04 02:01:43.234+00,lrit,None,RANGAT,9219147,None,None,None,None,None,Ferry,None
419023800,11.673333,92.734000,None,None,None,None,None,2026-06-04 02:05:46.27+00,lrit,None,PILOMILLOW,9266671,None,None,None,None,None,Cruise Liner,None
419026200,11.674000,92.734000,None,None,None,None,None,2026-06-04 02:03:40.14+00,lrit,None, BARATANG,9219159,None,None,None,None,None,Cruise Liner,None
419029700,13.268000,93.088000,None,None,None,None,None,2026-06-04 02:03:14.101+00,lrit,None,JOLLY BUOY,9219185,None,None,None,None,None,Cruise Liner,None
419036000,21.158000,72.673333,None,None,None,None,None,2026-06-04 02:01:46.223+00,lrit,None,RELTUG THREE,9114385,None,None,None,None,None,"",None
419036000,21.158000,72.673333,None,None,None,None,None,2026-06-04 02:01:46.223+00,lrit,None,RELTUG THREE,9114385,None,None,None,None,None,None,None
419036000,21.158000,72.673333,None,None,None,None,None,2026-06-04 02:01:46.223+00,lrit,None,RELTUG THREE,9114385,None,None,None,None,None,Salvage,None
419052500,11.673333,92.734667,None,None,None,None,None,2026-06-04 02:08:26.209+00,lrit,None,STRAIT ISLAND,9219214,None,None,None,None,None,Ferry,None
419052600,11.814000,92.940667,None,None,None,None,None,2026-06-04 02:03:17.817+00,lrit,None,HUTBAY,9219202,None,None,None,None,None,Cruise Liner,None
419055600,18.939333,72.843333,None,None,None,None,None,2026-06-04 02:08:05.144+00,lrit,None,ANTAREJA,9142679,None,None,None,None,None,"",None
419061900,19.292667,84.954000,None,None,None,None,None,2026-06-04 02:05:47.01+00,lrit,None,OCEAN NAVIGATOR,9342229,None,None,None,None,None,"",None
419065300,18.898667,72.868667,None,None,None,None,None,2026-06-04 02:07:47.153+00,lrit,None,CANARA JOG,9412256,None,None,None,None,None,Ocean Going,None
419065300,18.898667,72.868667,None,None,None,None,None,2026-06-04 02:07:47.153+00,lrit,None,CANARA JOG,9412256,None,None,None,None,None,Offshore vessels,None
419066100,22.543333,88.317333,None,None,None,None,None,2026-06-04 02:03:47.559+00,lrit,None,ITT LION,8222771,None,None,None,None,None,General,None
419067100,9.950000,76.266000,None,None,None,None,None,2026-06-04 02:05:47.754+00,lrit,None,HSC  Cheriyapani,9372949,None,None,None,None,None,Cruise Liner,None
419067100,9.950000,76.266000,None,None,None,None,None,2026-06-04 02:05:47.754+00,lrit,None,HSC  Cheriyapani,9372949,None,None,None,None,None,Passenger,None
419067500,22.024000,88.082667,None,None,None,None,None,2026-06-04 02:01:49.214+00,lrit,None,OCEAN MONARCH,9433781,None,None,None,None,None,Harbour,None
419067500,22.024000,88.082667,None,None,None,None,None,2026-06-04 02:01:49.214+00,lrit,None,OCEAN MONARCH,9433781,None,None,None,None,None,Offshore vessels,None
419067900,19.172667,72.493333,None,None,None,None,None,2026-06-04 02:05:36.586+00,lrit,None,AMBUJA LAKSHMI,9241372,None,None,None,None,None,Bulk Carriers,None
