mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigatetion_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
368473590,27.527546,-82.721794,0.1,360.0,511.0,0.0,15,1780349403,MSSIS,0,,0,WDQ9715,0.0,0.0,0.0,,37,1900-01-01 00:00:00
211786100,54.24134,13.907485,0.0,226.6,105.0,0.0,5,1780349403,MSSIS,0,BERTHOLD BEITZ,0,DBAE,0.0,0.0,1.5,SAR IN OPERATION,51,1900-01-01 00:00:00
338490189,33.718704,-118.28088,0.2,100.4,511.0,0.0,15,1780349403,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
311000477,23.657187,58.604713,0.5,360.0,356.0,0.0,0,1780349403,MSSIS,0,MYRINA,9770933,C6CH9,0.0,0.0,11.0,OM OPQ,89,1900-01-01 00:00:00
255991000,38.51805,-8.877678,0.0,11.8,287.0,0.0,5,1780349403,MSSIS,0,SUA,9436276,CRYM,0.0,0.0,7.0,PTSET,79,1900-01-01 00:00:00
367482160,47.630188,-122.394485,0.1,319.5,511.0,0.0,15,1780349403,MSSIS,0,GREYWOLF,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
257129000,61.234535,2.0986383,0.9,21.7,250.0,0.0,0,1780349403,MSSIS,0,STRIL MERKUR,9407897,LGLA,0.0,0.0,6.3,GULLFAKS,51,1900-01-01 00:00:00
636024972,43.4088,4.8917317,0.0,207.4,330.0,0.0,5,1780349403,MSSIS,0,NARRATOR,9995478,5LVE3,0.0,0.0,12.4,USNCMFRFOS,80,1900-01-01 00:00:00
367620770,38.03668,-121.493744,0.0,360.0,511.0,-731.3865,0,1780349403,MSSIS,0,THOMAS V ALLEN JR,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
538009363,46.05802,-73.11306,0.0,256.4,248.0,0.0,1,1780349403,MSSIS,0,STONE I,9380582,V7HX5,0.0,0.0,10.6,CA SOR,80,1900-01-01 00:00:00
367325750,37.048954,-88.42469,0.0,215.4,249.0,0.0,5,1780349403,MSSIS,0,MISS ABBY,0,WDE2473,0.0,0.0,2.8,US11BE108D,57,1900-01-01 00:00:00
366983440,43.611973,-82.453476,12.7,176.0,174.0,0.0,0,1780349403,MSSIS,0,JOYCE L VANENKEVORT,8973033,WDB9821,0.0,0.0,6.5,TOLEDO,52,1900-01-01 00:00:00
366822520,29.467615,-94.97032,0.0,238.5,511.0,-731.3865,0,1780349403,MSSIS,0,,0,WDK4019,0.0,0.0,0.0,,60,1900-01-01 00:00:00
311000103,30.849913,-80.82491,10.3,325.4,332.0,0.0,0,1780349403,MSSIS,0,RCC AMSTERDAM,9660798,C6AO4,0.0,0.0,9.8,US SSI,70,1900-01-01 00:00:00
369224000,29.251427,-90.209885,0.0,257.1,63.0,0.0,0,1780349403,MSSIS,0,HARVEY PROVIDER,9270115,WDB2506,0.0,0.0,0.0,LEEVILLD,75,1900-01-01 00:00:00
366979030,40.69935,-74.15088,0.1,268.8,511.0,-731.3865,0,1780349403,MSSIS,0,PAUL ANDREW,0,WCP2545,0.0,0.0,2.5,NY HARBOR,52,1900-01-01 00:00:00
367007520,27.85348,-97.174164,0.0,360.0,511.0,-731.3865,0,1780349403,MSSIS,0,BROWN WATER V,0,WDC3414,0.0,0.0,9.0,US0RDX123H,99,1900-01-01 00:00:00
244730201,51.266853,4.3633833,0.0,360.0,511.0,-731.3865,5,1780349404,MSSIS,0,LISA,0,PB9216,0.0,0.0,0.0,,79,1900-01-01 00:00:00
213758000,42.15379,41.655045,0.0,119.9,511.0,0.0,15,1780349404,MSSIS,0,,0,4LRI,0.0,0.0,0.0,,99,1900-01-01 00:00:00
269057835,51.076492,3.7375934,0.0,360.0,511.0,-731.3865,5,1780349404,MSSIS,0,ISIROSTAD,0,OT5292,0.0,0.0,3.2,BOTLEK NLBOT,89,1900-01-01 00:00:00
250001561,53.26939,-9.556497,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,RHIANNON,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
256851000,42.431164,18.690132,0.0,58.6,511.0,-731.3865,5,1780349404,MSSIS,0,MY KALIZMA,2869864,9HB9931,0.0,0.0,3.6,TIVAT,37,1900-01-01 00:00:00
563160500,53.65847,8.108927,13.5,143.1,140.0,0.0,0,1780349404,MSSIS,0,ALEXANDRA KOSAN,9342413,9V7459,0.0,0.0,7.5,DEWVN,80,1900-01-01 00:00:00
316002655,45.50667,-73.55003,0.0,344.4,511.0,0.0,15,1780349404,MSSIS,0,,0,CFB6733,0.0,0.0,0.0,,60,1900-01-01 00:00:00
257380500,63.43899,10.398855,0.0,56.0,317.0,0.0,5,1780349404,MSSIS,0,LOS 098,0,LJGH,0.0,0.0,0.0,TRONDHEIM,50,1900-01-01 00:00:00
564777000,-23.8179,151.57611,6.6,182.0,180.0,0.0,0,1780349403,MSSIS,0,RTM WAKMATHA,9341914,9V2768,0.0,0.0,12.5,GLADSTONE,79,1900-01-01 00:00:00
503156440,-27.869804,153.33206,0.0,360.0,511.0,0.0,15,1780349403,MSSIS,0,,0,VMQ9805,0.0,0.0,0.0,,36,1900-01-01 00:00:00
636015640,-20.63782,116.71436,0.0,6.7,270.0,-0.7142446,5,1780349403,MSSIS,0,SOMNIUM AUSTRALIS,9638886,D5BZ7,0.0,0.0,8.7,AU DAM,70,1900-01-01 00:00:00
352005732,-23.82067,151.24374,0.0,189.5,139.0,0.0,5,1780349403,MSSIS,0,THERESA BLISS,1040813,3E8937,0.0,0.0,7.3,AU GLT,70,1900-01-01 00:00:00
227699960,43.413063,6.780182,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,TIAMA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
224479650,37.820503,-0.75638,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
244726226,51.34048,3.8273234,0.0,167.3,167.0,0.0,15,1780349404,MSSIS,0,,0,PC2953,0.0,0.0,0.0,,36,1900-01-01 00:00:00
338517517,18.28638,-65.632324,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
251856670,65.70524,-21.665096,0.0,349.5,511.0,0.0,15,1780349404,MSSIS,0,,0,6659,0.0,0.0,0.0,,30,1900-01-01 00:00:00
235051122,54.664623,-5.671078,102.3,360.0,511.0,0.0,15,1780349404,MSSIS,0,,0,MFPX,0.0,0.0,0.0,,37,1900-01-01 00:00:00
228072050,46.502556,-1.7901933,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,JUMASY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338532746,41.48132,-71.31667,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,MISS LIZA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
538072576,40.17984,-74.03196,0.0,45.0,85.0,0.0,15,1780349404,MSSIS,0,,0,V7A3705,0.0,0.0,0.0,,37,1900-01-01 00:00:00
367644720,33.977085,-118.45096,0.0,196.3,511.0,0.0,15,1780349404,MSSIS,0,IMAGINE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368457010,29.546951,-95.0366,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
338237365,37.256058,-76.480446,0.0,82.9,511.0,0.0,15,1780349404,MSSIS,0,RESURGENCE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338186925,37.502285,-122.4802,0.0,351.3,511.0,0.0,15,1780349404,MSSIS,0,,0,WDI2971,0.0,0.0,0.0,,30,1900-01-01 00:00:00
338156052,30.78975,-81.66397,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,CAT O MINE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367134520,40.101887,-74.038506,0.0,344.3,511.0,0.0,15,1780349404,MSSIS,0,,0,WDD3670,0.0,0.0,0.0,,30,1900-01-01 00:00:00
338328662,34.053944,-77.88966,0.0,161.9,511.0,0.0,15,1780349404,MSSIS,0,GOOD KARMA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368409850,33.917175,-78.02801,0.0,270.4,511.0,0.0,15,1780349404,MSSIS,0,LIBRA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368180720,31.176327,-81.411,0.0,305.1,511.0,0.0,15,1780349404,MSSIS,0,,0,WDL9622,0.0,0.0,0.0,,37,1900-01-01 00:00:00
503503000,-20.662003,116.68523,0.0,267.8,230.0,0.0,0,1780349403,MSSIS,0,PILBARA VULCAN,9298959,VNW5761,0.0,0.0,5.4,DAMPIER,52,1900-01-01 00:00:00
538011738,36.125595,-11.052515,11.0,272.7,281.0,0.7142446,0,1780349404,MSSIS,0,DHT ANTELOPE,1055179,V7A3389,0.0,0.0,11.3,FOR ORDERS,80,1900-01-01 00:00:00
366977270,33.648445,-118.21128,0.1,360.0,511.0,-731.3865,0,1780349404,MSSIS,0,VICTORY,0,WDB9496,0.0,0.0,0.0,,60,1900-01-01 00:00:00
319201300,39.56139,2.6298833,0.0,180.4,15.0,0.0,5,1780349404,MSSIS,0,MOSKITO,9856749,ZGOA5,0.0,0.0,3.0,ES PMI,37,1900-01-01 00:00:00
250191000,52.98827,-6.011182,0.1,239.4,98.0,0.0,1,1780349404,MSSIS,0,GRANUAILE,9192947,EIPT,0.0,0.0,4.9,WICKLOW,70,1900-01-01 00:00:00
367642480,36.83744,-76.29117,0.0,360.0,54.0,0.0,0,1780349404,MSSIS,0,CAMIE,0,WDH6875,0.0,0.0,3.0,NORFOLK VA,52,1900-01-01 00:00:00
538004352,35.710735,-0.63746667,0.0,133.1,7.0,0.0,5,1780349404,MSSIS,0,SSI VICTORY,9595943,V7WO4,0.0,0.0,10.5,DZORN,70,1900-01-01 00:00:00
636017813,41.59622,-9.808717,8.4,2.0,3.0,0.0,0,1780349404,MSSIS,0,GEMINI MAESTRO,9350006,D5MV4,0.0,0.0,6.6,FRHON,70,1900-01-01 00:00:00
247067650,44.394733,8.934258,0.0,97.5,105.0,-0.4017626,5,1780349404,MSSIS,0,PIROPO,0,IN4699,0.0,0.0,4.5,GENOVA,37,1900-01-01 00:00:00
367386890,29.603003,-89.86663,0.2,284.4,511.0,-731.3865,15,1780349404,MSSIS,0,MISS ADRIANA,0,WDE6942,0.0,0.0,0.0,,30,1900-01-01 00:00:00
368370750,29.54823,-95.02471,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,AVALON,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
209836000,51.857906,3.1347933,11.8,71.8,68.0,0.0,0,1780349404,MSSIS,0,CT ROTTERDAM,9395575,5BSX2,0.0,0.0,7.0,NLRTM,79,1900-01-01 00:00:00
367314810,30.398363,-81.42773,0.1,3.8,511.0,0.0,15,1780349404,MSSIS,0,,0,WDD9681,0.0,0.0,0.0,,50,1900-01-01 00:00:00
538006103,-41.48468,174.75761,1.1,117.4,79.0,0.0,0,1780349404,MSSIS,0,YANGTZE KEEPER,0,,0.0,0.0,0.0,NZ WLG,0,1900-01-01 00:00:00
265746040,38.95138,20.766699,0.0,235.8,511.0,0.0,15,1780349404,MSSIS,0,,0,SIHP,0.0,0.0,0.0,,36,1900-01-01 00:00:00
244051287,51.25332,4.316485,10.8,279.0,511.0,-731.3865,0,1780349404,MSSIS,0,DA CAPO,0,PG3198,0.0,0.0,3.0,OUDE DOEL,79,1900-01-01 00:00:00
271050388,37.001114,27.256454,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,MOWANA,0,YMB5873,0.0,0.0,0.0,,0,1900-01-01 00:00:00
256984000,36.46505,-21.77732,11.3,87.0,81.0,-19.686367,0,1780349404,MSSIS,0,BURRASCA,1062067,9HA6054,0.0,0.0,10.0,GI GIB,36,1900-01-01 00:00:00
232053433,37.412292,24.396126,0.1,360.0,511.0,0.0,15,1780349404,MSSIS,0,COINCIDENCE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
255724000,36.60227,11.458847,12.1,169.6,172.0,0.0,0,1780349404,MSSIS,0,LUCITA,9338113,CQIL,0.0,0.0,4.4,TNZRZ,70,1900-01-01 00:00:00
245692000,53.408695,6.209192,0.1,208.1,245.0,0.0,5,1780349404,MSSIS,0,GEMINI PILOTS,0,PCGW,0.0,0.0,1.2,LAUWERSOOG,50,1900-01-01 00:00:00
503183510,-40.9877,145.73415,0.0,360.0,511.0,0.0,15,1780349404,MSSIS,0,BLUE BAYOU,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
248010000,48.183537,-4.5082035,0.1,110.6,209.0,0.0,1,1780349404,MSSIS,0,V TRE,9706580,9HA4476,0.0,0.0,7.5,FR BES,79,1900-01-01 00:00:00
224534350,49.929985,-0.26292,8.5,73.5,511.0,-731.3865,0,1780349404,MSSIS,0,PASCUAL FLORES,0,EATO,0.0,0.0,4.0,VLISSINGEN,36,1900-01-01 00:00:00
228445800,-8.07014,-34.87425,0.0,100.5,511.0,0.0,15,1780349404,MSSIS,0,MORILD,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338236091,27.948359,-111.05816,0.1,235.5,511.0,0.0,15,1780349404,MSSIS,0,PACIFIC PEARL,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244063000,57.65294,11.731618,10.0,72.8,72.0,0.0,0,1780349404,MSSIS,0,LECKO,9263576,PBKR,0.0,0.0,4.7,SE LDK,70,1900-01-01 00:00:00
503154910,-27.6389,153.41916,0.0,360.0,109.0,0.0,15,1780349404,MSSIS,0,,0,BG084Q,0.0,0.0,0.0,,37,1900-01-01 00:00:00
319173200,43.169884,5.609,0.0,41.0,41.0,0.0,5,1780349404,MSSIS,0,ARROW,9834583,ZGKI4,0.0,0.0,3.8,FRLA CIOTAT,37,1900-01-01 00:00:00
219017543,56.69889,8.21801,0.0,107.1,511.0,0.0,15,1780349405,MSSIS,0,STATHAV 9,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244260831,43.942295,15.442476,0.0,0.0,511.0,0.0,15,1780349405,MSSIS,0,WATERDRINCKER,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
238386940,43.71952,15.898976,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,SERENITY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
265785770,57.862583,16.677677,0.0,200.9,511.0,0.0,15,1780349405,MSSIS,0,,0,7SY3043,0.0,0.0,0.0,,36,1900-01-01 00:00:00
319225400,-17.603104,177.44098,0.0,293.0,51.0,0.0,5,1780349404,MSSIS,0,KORU,9857298,ZGQC5,0.0,0.0,5.2,PACIFIC CRUISING,37,1900-01-01 00:00:00
366850380,41.633797,-70.918465,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,,0,WDA8074,0.0,0.0,0.0,,30,1900-01-01 00:00:00
428007000,32.819355,35.005398,0.0,0.0,338.0,-720.00323,5,1780349404,MSSIS,0,AMATZIA II,9279252,4XJR,0.0,0.0,0.0,HAIFA,52,1900-01-01 00:00:00
251838470,64.24906,-15.204897,0.0,0.0,511.0,0.0,15,1780349405,MSSIS,0,ASGEIR AR022,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367550000,33.74547,-118.22487,0.1,345.1,189.0,0.0,5,1780349404,MSSIS,0,SHANNON,9566887,WDM8724,0.0,0.0,3.0,CATALINA,90,1900-01-01 00:00:00
257979790,59.251045,10.432177,0.0,335.3,332.0,0.0,5,1780349404,MSSIS,0,POLARULV,0,3YLZ,0.0,0.0,2.5,CH16,30,1900-01-01 00:00:00
247390970,44.09693,9.862433,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,,0,IO9963,0.0,0.0,0.0,,37,1900-01-01 00:00:00
668116289,1.35819,104.05927,0.0,360.0,511.0,-731.3865,8,1780349404,MSSIS,0,SOON LI 28,1135084,S9A3089,0.0,0.0,3.5,SINGAPORE,70,1900-01-01 00:00:00
338451908,43.65184,-70.24483,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
244031273,52.230244,5.3076115,0.0,360.0,511.0,-731.3865,5,1780349404,MSSIS,0,EEM SURVEYOR,0,PC8515,0.0,0.0,0.0,,99,1900-01-01 00:00:00
338080596,38.939754,-76.39754,4.0,313.7,511.0,0.0,15,1780349405,MSSIS,0,SERENDIPITY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
253000108,54.303234,6.298015,0.0,239.5,89.0,-1.1160072,3,1780349404,MSSIS,0,YELLOWSTONE,9464792,LXAM7,0.0,0.0,12.0,NORDLICHT OWF,90,1900-01-01 00:00:00
367753570,33.210033,-117.39728,0.0,181.3,511.0,0.0,15,1780349405,MSSIS,0,TAILWIND,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
245029000,51.794693,4.639565,0.0,300.5,205.0,0.0,0,1780349404,MSSIS,0,WESTEWIND,9201970,PBJC,0.0,0.0,3.6,DORDRECHT,70,1900-01-01 00:00:00
263601490,38.47442,-8.789227,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,MONTINHO,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244750641,51.708458,4.62379,0.0,0.0,511.0,-731.3865,7,1780349404,MSSIS,0,ELIANE,0,PD4279,0.0,0.0,0.2,BUNKERBOYS,80,1900-01-01 00:00:00
338411915,30.402836,-87.21352,0.0,289.7,63.0,0.0,15,1780349405,MSSIS,0,JUST LOOKIN,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
227555190,37.131813,-6.8319736,0.0,353.6,353.0,0.0,15,1780349405,MSSIS,0,,0,100200,0.0,0.0,0.0,,36,1900-01-01 00:00:00
241911000,37.939297,23.63313,0.0,269.6,282.0,0.0,0,1780349404,MSSIS,0,CAPTAIN GIANNIS P,9756523,SVB4913,0.0,0.0,4.8,GRPIR,52,1900-01-01 00:00:00
257870700,66.908005,13.6027565,0.0,360.0,511.0,-731.3865,0,1780349404,MSSIS,0,SJOELAKS,0,LK7660,0.0,0.0,0.0,,70,1900-01-01 00:00:00
368017080,39.962803,4.27169,0.1,194.7,511.0,0.0,15,1780349405,MSSIS,0,,0,WDJ8502,0.0,0.0,0.0,,36,1900-01-01 00:00:00
263442539,38.913998,1.4454267,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,NICA 1,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367461130,30.281488,-88.98133,8.4,275.9,511.0,-731.3865,0,1780349404,MSSIS,0,RENEGADE,0,WDF5253,0.0,0.0,0.0,SURVEYOPS,60,1900-01-01 00:00:00
244770322,52.53079,5.4373884,0.0,0.0,511.0,0.0,15,1780349405,MSSIS,0,,0,PE4319,0.0,0.0,0.0,,37,1900-01-01 00:00:00
533130869,24.30655,-83.53584,13.0,134.9,133.0,-0.4017626,0,1780349404,MSSIS,0,EAGLE BINTULU,9795074,9WNM3,0.0,0.0,14.5,HR OMI,80,1900-01-01 00:00:00
366984540,30.379707,-81.63181,0.0,201.4,8.0,0.0,5,1780349404,MSSIS,0,BALTIMORE,947468,WAA5496,0.0,0.0,6.8,STJ RIVER  KEYSTONE,65,1900-01-01 00:00:00
338184531,39.3615,-75.88451,0.0,182.2,511.0,0.0,15,1780349405,MSSIS,0,CABANA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
232056264,43.26464,6.587045,0.0,360.0,278.0,0.0,15,1780349405,MSSIS,0,EN JOY II,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367405720,38.853935,-90.11582,0.0,120.3,127.0,0.0,12,1780349404,MSSIS,0,JODY MCMINN,0,WDE8456,0.0,0.0,2.7,US11P40Y6G,57,1900-01-01 00:00:00
338364492,34.242313,-119.26186,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,,0,,0.0,0.0,0.0,,40,1900-01-01 00:00:00
368926258,39.266964,-76.57953,0.0,252.4,511.0,-731.3865,15,1780349404,MSSIS,0,CATLETT,0,AESZ,0.0,0.0,0.0,USACE SURVEY OPS,33,1900-01-01 00:00:00
316050529,49.272144,-123.13122,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,,0,ELUSIVE,0.0,0.0,0.0,,36,1900-01-01 00:00:00
367340680,43.65619,-70.24769,0.1,360.0,511.0,-731.3865,0,1780349404,MSSIS,0,MACHIGONNE II,0,WBT2391,0.0,0.0,0.0,,60,1900-01-01 00:00:00
367045120,30.35349,-89.60952,0.0,168.6,156.0,0.0,0,1780349404,MSSIS,0,CLERMONT II,0,WDC5693,0.0,0.0,0.0,,57,1900-01-01 00:00:00
368311110,47.809498,-122.38945,0.0,360.0,511.0,0.0,15,1780349405,MSSIS,0,,0,WDN7730,0.0,0.0,0.0,,30,1900-01-01 00:00:00
219005214,57.05766,9.903936,0.0,279.9,511.0,0.0,15,1780349406,MSSIS,0,KONDOR,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338203000,27.950727,-82.44201,0.0,72.6,354.0,0.0,5,1780349404,MSSIS,0,LEIGH ANN MORAN,9778325,WDI3096,0.0,0.0,5.6,TAMPA,57,1900-01-01 00:00:00
229074000,25.871504,-79.99065,10.9,179.1,177.0,0.0,0,1780349404,MSSIS,0,CELEBRITY REFLECTION,9506459,9HA3047,0.0,0.0,8.7,US EYW,69,1900-01-01 00:00:00
219035781,39.422356,-0.32016668,0.1,360.0,511.0,0.0,15,1780349406,MSSIS,0,,0,XPI6793,0.0,0.0,0.0,,36,1900-01-01 00:00:00
316049201,54.326035,-130.30493,1.6,0.0,511.0,0.0,15,1780349406,MSSIS,0,DISCOVERY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
352003191,9.20364,97.24696,10.3,350.9,350.0,0.0,0,1780349403,MSSIS,0,VICTORY LIGHT,9161871,3E6059,0.0,0.0,9.1,MMRGN,82,1900-01-01 00:00:00
368320810,47.401573,-122.32998,0.0,360.0,511.0,0.0,15,1780349406,MSSIS,0,,0,SEDNA,0.0,0.0,0.0,,37,1900-01-01 00:00:00
240207600,38.254116,20.648817,0.0,360.0,511.0,-731.3865,15,1780349404,MSSIS,0,OPERA,0,SVA9508,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368308020,32.713764,-117.23027,0.0,360.0,511.0,0.0,15,1780349406,MSSIS,0,CHEVAL DE MER,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
237529000,37.940254,23.622553,0.0,360.0,511.0,-731.3865,5,1780349404,MSSIS,0,AEGAEO,8412429,SXYY,0.0,0.0,3.1,PIRAEUS,90,1900-01-01 00:00:00
368215830,37.838085,-122.309875,0.0,360.0,511.0,0.0,15,1780349406,MSSIS,0,,0,WDM5426,0.0,0.0,0.0,,36,1900-01-01 00:00:00
574230000,5.3653984,100.36551,0.0,280.3,353.0,0.0,5,1780349404,MSSIS,0,MY HUNG,9269647,3WFX,0.0,0.0,4.6,MY PKG,70,1900-01-01 00:00:00
