mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigatetion_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
368389990,37.785553,-122.26731,0.0,28.3,276.0,0.0,15,1780360203,MSSIS,0,,0,WDP8383,0.0,0.0,0.0,,36,1900-01-01 00:00:00
230129340,60.16032,24.96309,0.0,360.0,511.0,0.0,15,1780360203,MSSIS,0,PAULINA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
257024960,70.89455,25.579208,0.0,360.0,511.0,-731.3865,0,1780360203,MSSIS,0,STJERNOY,0,LH2395,0.0,0.0,2.0,MOB 90249829 HVAG,70,1900-01-01 00:00:00
338493843,37.870434,-122.49818,0.0,360.0,511.0,0.0,15,1780360203,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
244790265,52.400936,4.889147,0.0,360.0,511.0,-731.3865,5,1780360203,MSSIS,0,MAHUM880,0,PC9635,0.0,0.0,2.0,AMSTERDAM,0,1900-01-01 00:00:00
227961980,43.18,5.6202617,0.2,360.0,511.0,0.0,15,1780360203,MSSIS,0,BLUEJAM,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338237365,37.25606,-76.48043,0.0,82.9,511.0,0.0,15,1780360203,MSSIS,0,RESURGENCE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367487840,48.048157,-122.381935,5.1,110.6,109.0,0.0,15,1780360203,MSSIS,0,ENDEAVOR,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338542989,48.10651,-122.778755,0.0,360.0,227.0,0.0,15,1780360203,MSSIS,0,,0,,0.0,0.0,0.0,,60,1900-01-01 00:00:00
319344200,43.85924,10.239442,0.0,219.1,338.0,0.0,5,1780360203,MSSIS,0,LEGACY 4,9987160,ZGVK4,0.0,0.0,0.0,,37,1900-01-01 00:00:00
316005927,46.47999,-53.843475,7.9,190.0,511.0,0.0,15,1780360203,MSSIS,0,,0,,0.0,0.0,0.0,,30,1900-01-01 00:00:00
636025832,33.735603,-7.8971715,0.3,73.7,229.0,-7.5442085,0,1780360203,MSSIS,0,MSC RITA V,9313929,5LZJ3,0.0,0.0,12.2,MACAS,74,1900-01-01 00:00:00
211786100,54.24134,13.907476,0.0,124.1,106.0,0.0,5,1780360203,MSSIS,0,BERTHOLD BEITZ,0,DBAE,0.0,0.0,1.5,SAR IN OPERATION,51,1900-01-01 00:00:00
316034025,54.14551,-132.63739,0.2,183.6,511.0,0.0,15,1780360203,MSSIS,0,Q108,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
316023416,43.433865,-66.43173,2.3,328.6,511.0,0.0,15,1780360203,MSSIS,0,,0,CH  16,0.0,0.0,0.0,,30,1900-01-01 00:00:00
228473800,47.34572,-2.51537,0.0,299.6,203.0,0.0,5,1780360203,MSSIS,0,ESTIVENT,9985124,FNWO,0.0,0.0,1.8,LA TURBALLE,40,1900-01-01 00:00:00
538007275,20.419424,63.027817,13.7,314.6,311.0,0.044640288,0,1780360203,MSSIS,0,SEA RUBY,9779616,V7EQ7,0.0,0.0,11.0,OM SOH,80,1900-01-01 00:00:00
368322740,51.569828,-127.755974,0.0,0.0,511.0,0.0,15,1780360203,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
432928000,35.319267,139.65076,0.1,187.0,236.0,0.0,5,1780360203,MSSIS,0,SHINSEI MARU,9660425,7JOO,0.0,0.0,4.5,JP YOS,90,1900-01-01 00:00:00
244092261,53.149902,5.903052,0.0,0.0,511.0,-731.3865,15,1780360203,MSSIS,0,AURELIUS,0,PD4954,0.0,0.0,0.0,,37,1900-01-01 00:00:00
636024972,43.408813,4.8917565,0.0,207.4,330.0,0.0,5,1780360203,MSSIS,0,NARRATOR,9995478,5LVE3,0.0,0.0,12.4,USNCMFRFOS,80,1900-01-01 00:00:00
211662900,55.26097,9.73062,0.0,321.7,511.0,0.0,15,1780360204,MSSIS,0,ANNA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368779000,32.662716,-117.12229,0.0,360.0,511.0,-731.3865,0,1780360203,MSSIS,0,WARSHIP,0,NESX,0.0,0.0,0.0,,0,1900-01-01 00:00:00
219006391,55.062763,15.134675,0.0,360.0,511.0,0.0,15,1780360204,MSSIS,0,JEANETT,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
319237700,43.7422,7.4435034,0.1,110.1,106.0,0.0,1,1780360203,MSSIS,0,MOKA,9620712,ZGQO5,0.0,0.0,1.6,CAP FERRAT,40,1900-01-01 00:00:00
377784000,43.5859,7.127597,0.0,360.0,511.0,0.0,15,1780360204,MSSIS,0,,0,J8Y4191,0.0,0.0,0.0,,37,1900-01-01 00:00:00
710033660,-3.6936917,-38.506348,0.5,233.8,511.0,-731.3865,1,1780360203,MSSIS,0,BASTOS 1,9299367,PU9821,0.0,0.0,8.0,ANCHORAGE 7,80,1900-01-01 00:00:00
538071028,-33.914913,18.441536,0.0,0.0,511.0,-731.3865,5,1780360203,MSSIS,0,ENIGMA XK,8608341,V7HZ2,0.0,0.0,5.6,CAPE TOWN,37,1900-01-01 00:00:00
265189000,58.3576,11.23159,1.3,219.8,511.0,0.0,15,1780360204,MSSIS,0,KVARTSITA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
228132030,43.244095,5.36527,0.0,360.0,511.0,0.0,15,1780360204,MSSIS,0,ELLA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244700708,53.172817,5.415965,0.0,360.0,511.0,-731.3865,1,1780360203,MSSIS,0,VRIENDENTROUW,0,PH5427,0.0,0.0,1.1,,69,1900-01-01 00:00:00
227699960,43.4131,6.7801633,0.0,360.0,511.0,0.0,15,1780360204,MSSIS,0,,0,FW7510,0.0,0.0,0.0,,36,1900-01-01 00:00:00
265785770,57.862663,16.677671,0.0,200.9,511.0,0.0,15,1780360204,MSSIS,0,,0,7SY3043,0.0,0.0,0.0,,36,1900-01-01 00:00:00
367316630,30.70471,-88.03945,0.0,269.1,349.0,0.0,0,1780360203,MSSIS,0,SAVANNAH,9269738,WDD9810,0.0,0.0,0.0,XX XXX,52,1900-01-01 00:00:00
228240880,42.618156,3.036915,0.0,360.0,511.0,0.0,15,1780360204,MSSIS,0,FLY ME TO,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
232028941,59.333244,5.291835,0.0,298.8,266.0,0.0,5,1780360203,MSSIS,0,RESOLUTE BF50,9877169,MHUO5,0.0,0.0,7.8,KARMSUND,30,1900-01-01 00:00:00
227098170,43.08341,5.9031534,0.0,0.0,511.0,0.0,15,1780360204,MSSIS,0,,0,FGH4510,0.0,0.0,0.0,,36,1900-01-01 00:00:00
303421000,30.205236,-87.57193,10.1,17.5,511.0,0.0,15,1780360204,MSSIS,0,SEA PEARL,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367050250,29.91753,-92.60947,4.3,110.2,109.0,0.0,12,1780360203,MSSIS,0,JACKIE,0,WDF2439,0.0,0.0,2.9,US0SNF0X7X,57,1900-01-01 00:00:00
367622080,47.62807,-122.3909,0.0,360.0,511.0,0.0,15,1780360204,MSSIS,0,BLUE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
567004333,7.839835,98.416275,0.0,360.0,511.0,0.0,15,1780360203,MSSIS,0,,0,,0.0,0.0,0.0,,80,1900-01-01 00:00:00
538006168,29.728373,-95.020676,0.0,129.9,215.0,0.0,5,1780360203,MSSIS,0,SILVER PHILIPPA,9692296,V7KI9,0.0,0.0,11.9,CLQTV,80,1900-01-01 00:00:00
312072000,26.532349,-78.76178,0.0,0.0,511.0,-731.3865,1,1780360203,MSSIS,0,PHOSPHERUS NH,9118795,V3ZP8,0.0,0.0,8.5,FREEPORT,70,1900-01-01 00:00:00
316048784,45.992382,-60.983994,0.0,360.0,288.0,0.0,3,1780360203,MSSIS,0,CHIEFBENSYLLIBOY,0,,0.0,0.0,0.0,,20,1900-01-01 00:00:00
538009532,48.08223,-60.850224,9.7,301.7,304.0,0.0,0,1780360203,MSSIS,0,OCTONAUT,9340477,V7A4856,0.0,0.0,9.5,CA MTR,89,1900-01-01 00:00:00
368290020,42.301075,-71.030464,0.0,360.0,511.0,0.0,15,1780360203,MSSIS,0,SERENITY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
205188000,51.453243,3.711445,0.1,248.0,237.0,0.0,0,1780360204,MSSIS,0,VB STERLING,9120164,ORKU,0.0,0.0,5.4,TERNEUZEN,52,1900-01-01 00:00:00
247018700,38.4737,15.915829,0.0,79.3,252.0,0.0,5,1780360204,MSSIS,0,GRANDE SCANDINAVIA,9220615,IBNF,0.0,0.0,8.3,TRIZTITGIT,70,1900-01-01 00:00:00
219106000,57.84254,9.640503,2.8,272.5,274.0,0.0,7,1780360204,MSSIS,0,A 357 HANNE DUE,0,OZUE,0.0,0.0,0.0,HALS,30,1900-01-01 00:00:00
305433000,35.770535,14.707711,1.9,195.8,16.0,720.00323,0,1780360204,MSSIS,0,CATALINA,9403372,V2EH5,0.0,0.0,6.1,MTMAR,71,1900-01-01 00:00:00
229594000,58.991413,5.325945,6.6,12.3,12.0,-5.401475,0,1780360204,MSSIS,0,YM AMAZON,9622758,9HA3431,0.0,0.0,6.2,NOSAU,70,1900-01-01 00:00:00
215496000,39.104424,9.058468,0.1,1.5,350.0,0.0,1,1780360204,MSSIS,0,MT MED BLUE JAY,9544346,9HA5142,0.0,0.0,6.5,ITPFX,89,1900-01-01 00:00:00
238330740,43.66229,15.656273,0.0,280.6,511.0,-731.3865,5,1780360204,MSSIS,0,MALI PRINC,9553189,9A6045,0.0,0.0,2.0,ZIRJE,40,1900-01-01 00:00:00
577329000,44.891796,13.802756,0.0,335.0,263.0,0.0,5,1780360204,MSSIS,0,VIKING,7600287,YJQV4,0.0,0.0,5.0,ITRAN,70,1900-01-01 00:00:00
229000469,44.416843,8.840273,0.0,360.0,511.0,48.613274,0,1780360204,MSSIS,0,INVADER,0,9HB6371,0.0,0.0,4.5,GENOVA,36,1900-01-01 00:00:00
636018214,37.531868,5.92842,11.9,265.7,264.0,0.0,0,1780360204,MSSIS,0,VILLA DESTE,9835941,D5OR2,0.0,0.0,7.4,SKAGEN,70,1900-01-01 00:00:00
367457590,36.952835,-76.3285,0.1,194.1,511.0,-731.3865,0,1780360204,MSSIS,0,WENDY MORAN,9236860,WDA2273,0.0,0.0,4.1,NORFOLK VA,52,1900-01-01 00:00:00
224217120,38.035896,-0.48650166,9.1,196.5,511.0,-731.3865,15,1780360204,MSSIS,0,ANTONIO Y JOSE,0,,0.0,0.0,3.3,TORREVIEJA,30,1900-01-01 00:00:00
566049000,33.638668,128.69316,12.2,192.0,191.0,0.0,0,1780360204,MSSIS,0,CS TRUST,9438511,9V9353,0.0,0.0,8.0,NZNSN,70,1900-01-01 00:00:00
319173200,43.169884,5.609,0.0,41.0,41.0,0.0,5,1780360204,MSSIS,0,ARROW,9834583,ZGKI4,0.0,0.0,3.8,FRLA CIOTAT,37,1900-01-01 00:00:00
263422760,39.355816,-9.368823,0.1,0.0,511.0,-731.3865,15,1780360204,MSSIS,0,AVO VARELA,0,CUCZ2,0.0,0.0,0.0,,30,1900-01-01 00:00:00
314580000,36.346336,-1.4019383,11.3,74.5,74.0,0.0,0,1780360204,MSSIS,0,ADNAN N,9334973,8PBF5,0.0,0.0,9.1,GRTHI,70,1900-01-01 00:00:00
224148760,36.219135,-2.4378433,7.5,297.9,511.0,-731.3865,7,1780360204,MSSIS,0,N ENCARNACION CANADA,0,EA763,0.0,0.0,2.0,PESCA2,30,1900-01-01 00:00:00
228160000,47.815903,-4.3810515,0.0,360.0,511.0,-731.3865,0,1780360204,MSSIS,0,FV LESKNEDALAR,0,FHKS,0.0,0.0,0.0,,90,1900-01-01 00:00:00
263414970,39.355755,-9.367786,0.0,308.7,511.0,-731.3865,6,1780360204,MSSIS,0,MESTRE COMBOIO,0,CUFU3,0.0,0.0,0.0,,30,1900-01-01 00:00:00
538071939,43.78805,7.600365,0.0,205.8,310.0,0.0,5,1780360204,MSSIS,0,PROVOCATEUR,9802798,V7A6244,0.0,0.0,2.4,ITVEN,90,1900-01-01 00:00:00
431001006,35.554184,139.9029,0.0,199.0,189.0,0.0,1,1780360204,MSSIS,0,NISSHO MARU,9559664,JD2955,0.0,0.0,6.4,JP URAYASU OFF,80,1900-01-01 00:00:00
367631890,29.998177,-90.44896,4.4,273.0,511.0,-731.3865,0,1780360204,MSSIS,0,SHELBY GROS,213085082,WDM3590,0.0,0.0,2.8,KENNERBEND FLT,57,1900-01-01 00:00:00
548726000,13.133047,100.87477,0.0,0.0,201.0,0.0,5,1780360203,MSSIS,0,,0,DYNI,0.0,0.0,0.0,,70,1900-01-01 00:00:00
565119000,-8.749066,13.28767,0.0,240.8,84.0,0.0,1,1780360203,MSSIS,0,PACIFIC VIGILANCE,9443528,9V7215,0.0,0.0,5.9,AO LAD,90,1900-01-01 00:00:00
412002000,-33.43649,152.51233,2.7,175.4,61.0,-0.044640288,8,1780360204,MSSIS,0,XIN DONG GUAN 16,9599200,BPZY6,0.0,0.0,7.2,NEWCASTLE AU,70,1900-01-01 00:00:00
503379000,-27.401579,153.15504,0.0,238.3,511.0,-731.3865,0,1780360204,MSSIS,0,CLONTARF,9185645,VZBX,0.0,0.0,5.6,MELBOURNE,52,1900-01-01 00:00:00
538012518,38.82688,26.918112,0.1,151.5,24.0,0.0,5,1780360204,MSSIS,0,CHARA,9309978,V7B2970,0.0,0.0,8.2,TRALI,89,1900-01-01 00:00:00
538005366,-23.849367,151.50047,0.1,108.0,206.0,0.0,1,1780360204,MSSIS,0,KYMOPOLIA,9310123,V7DC6,0.0,0.0,8.9,AU GLT,70,1900-01-01 00:00:00
219006091,56.520683,10.223637,0.0,42.6,511.0,0.0,15,1780360205,MSSIS,0,,0,XP2140,0.0,0.0,0.0,,60,1900-01-01 00:00:00
413297720,11.413042,101.64684,13.5,322.1,322.0,-0.7142446,0,1780360204,MSSIS,0,XIN MING ZHOU 102,9915002,BOTP3,0.0,0.0,9.8,TH LCH,73,1900-01-01 00:00:00
548426800,8.494592,124.663414,0.0,277.5,180.0,0.4017626,0,1780360204,MSSIS,0,MV SPAN ASIA 37,9266308,DUA3835,0.0,0.0,6.4,CAGAYAN,70,1900-01-01 00:00:00
319270600,37.014984,27.450338,0.0,0.0,256.0,0.0,5,1780360204,MSSIS,0,BEE,9993353,ZGRB2,0.0,0.0,0.0,BODRUM,37,1900-01-01 00:00:00
311001674,8.602888,-79.46384,13.8,179.8,178.0,0.4017626,0,1780360204,MSSIS,0,PACIFIC VOYAGER,9996032,C6IH8,0.0,0.0,12.0,JP CHB,80,1900-01-01 00:00:00
308654000,54.70215,12.326226,14.7,211.2,211.0,-1.1160072,0,1780360205,MSSIS,0,SEINE HIGHWAY,9316311,C6VJ7,0.0,0.0,6.7,ROSTOCK,70,1900-01-01 00:00:00
338433247,41.55196,-70.569855,0.0,344.9,359.0,0.0,15,1780360205,MSSIS,0,CHANGE OF PACE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368455270,35.10224,-77.04053,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,WDQ7703,0.0,0.0,0.0,,36,1900-01-01 00:00:00
367338460,37.000847,-76.017685,9.0,305.8,511.0,0.0,15,1780360205,MSSIS,0,,0,WDE3392,0.0,0.0,0.0,,30,1900-01-01 00:00:00
338418482,42.30147,-71.02927,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368314220,46.177643,-123.10916,5.0,134.4,511.0,0.0,15,1780360205,MSSIS,0,,0,WDN8082,0.0,0.0,0.0,,36,1900-01-01 00:00:00
338505366,47.630234,-122.38873,0.0,63.9,511.0,0.0,15,1780360205,MSSIS,0,,0,RECESS,0.0,0.0,0.0,,37,1900-01-01 00:00:00
316003123,42.983692,-82.40984,0.0,40.0,0.0,0.0,5,1780360205,MSSIS,0,JIIMAAN,9034298,CFI9556,0.0,0.0,0.0,,60,1900-01-01 00:00:00
338306963,37.81001,-122.42061,0.1,34.8,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,30,1900-01-01 00:00:00
308976000,59.35919,5.2930784,0.1,291.9,511.0,-731.3865,5,1780360205,MSSIS,0,CSL METIS,7926162,C6WK6,0.0,0.0,8.3,US JAX  NO AVA,70,1900-01-01 00:00:00
367770680,50.037376,-124.81966,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,WDJ3719,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368285570,50.095375,-125.02205,3.6,321.0,511.0,0.0,15,1780360205,MSSIS,0,,0,WDN4936,0.0,0.0,0.0,,37,1900-01-01 00:00:00
338481961,48.502617,-122.60455,0.0,237.5,348.0,0.0,15,1780360205,MSSIS,0,,0,NA,0.0,0.0,0.0,,37,1900-01-01 00:00:00
258166000,62.529743,6.1214366,0.0,343.6,133.0,0.0,5,1780360205,MSSIS,0,SYKLUS,9065144,LIQV,0.0,0.0,3.5,HAREID,75,1900-01-01 00:00:00
338547615,33.92068,-78.061226,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,SEAS THE DAY IV,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
224531660,36.394604,-6.207558,0.1,357.8,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
201000773,41.448925,19.17191,2.4,130.0,511.0,0.0,15,1780360205,MSSIS,0,,0,GE2025,0.0,0.0,0.0,,30,1900-01-01 00:00:00
360000000,38.539932,-90.24978,0.0,15.7,511.0,-731.3865,15,1780360205,MSSIS,0,INGRAM DUPO,0,0000000,0.0,0.0,3.3,USSTLUSSTPUSSTL,90,1900-01-01 00:00:00
366984420,38.649017,-82.860954,0.0,22.2,178.0,0.0,12,1780360205,MSSIS,0,PAUL G BLAZER,100918951,WDB9882,0.0,0.0,3.1,US08U30C15,57,1900-01-01 00:00:00
225986325,36.48612,-6.199065,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,FAM VII,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
366999619,32.773746,-79.945755,0.0,38.1,511.0,-731.3865,5,1780360205,MSSIS,0,USCGC KING FISHER,0,NPAL,0.0,0.0,1.7,,55,1900-01-01 00:00:00
431256000,49.140697,-123.8467,0.0,216.7,94.0,0.0,5,1780360205,MSSIS,0,SANTA SERENA,9527934,7JVN,0.0,0.0,8.1,CA NNO,70,1900-01-01 00:00:00
224314280,38.864754,1.3167217,0.1,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
636024279,29.986263,-90.39905,0.0,341.0,319.0,0.0,5,1780360205,MSSIS,0,AEGEAN C,1019773,5LRV5,0.0,0.0,8.4,USMSY,88,1900-01-01 00:00:00
316058519,49.664024,-123.2542,0.1,174.6,2.0,0.0,5,1780360205,MSSIS,0,BRIDGE CAT 450,9694892,CFA4746,0.0,0.0,1.5,WOODFIBRENORTH ARM,69,1900-01-01 00:00:00
225993399,39.560963,-0.28292334,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
368456090,36.24868,-89.638435,3.1,99.2,105.0,0.0,12,1780360205,MSSIS,0,CRAWFORD S BRYANT,0,WDQ7790,0.0,0.0,3.0,US0DAT0DNG,57,1900-01-01 00:00:00
227040470,36.69572,-2.7916217,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,FG8946,0.0,0.0,0.0,,36,1900-01-01 00:00:00
377901397,17.623133,-67.033905,14.5,302.4,304.0,0.0,0,1780360205,MSSIS,0,TROPIC MARINER,9110547,J8MM5,0.0,0.0,4.1,USPAB,70,1900-01-01 00:00:00
367598980,37.69895,-89.52574,8.3,112.3,122.0,0.0,12,1780360205,MSSIS,0,CAPT  PHILLIP BOX,0,WDH2571,0.0,0.0,3.1,US09V10S94,57,1900-01-01 00:00:00
338544121,39.0467,-76.53506,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
367655170,33.723812,-118.2808,0.1,127.3,511.0,0.0,15,1780360205,MSSIS,0,,0,WDH8150,0.0,0.0,0.0,,34,1900-01-01 00:00:00
366974120,30.07043,-93.3433,5.8,217.4,511.0,-731.3865,5,1780360205,MSSIS,0,MATT DEVALL,0,WDI2079,0.0,0.0,1.9,DEVALL WEST FLEET,52,1900-01-01 00:00:00
261002658,55.818996,15.940378,1.0,183.9,183.0,0.0,15,1780360205,MSSIS,0,,0,SPG5356,0.0,0.0,0.0,,36,1900-01-01 00:00:00
273442820,35.080917,129.00385,0.0,322.0,353.0,-731.3865,5,1780360205,MSSIS,0,YUGOVOSTOCK1,8001969,UEKL,0.0,0.0,6.3,BUSAN,30,1900-01-01 00:00:00
368370750,29.548267,-95.024666,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,WDQ6535,0.0,0.0,0.0,,37,1900-01-01 00:00:00
247193400,40.642807,17.95139,0.0,347.1,352.0,0.0,0,1780360205,MSSIS,0,FIORAVANTE,8424874,IJXT,0.0,0.0,1.8,ITBDS,33,1900-01-01 00:00:00
316051681,43.851852,-78.93515,0.0,360.0,511.0,0.0,15,1780360205,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
275559000,21.34006,38.70629,6.6,90.8,245.0,0.0,0,1780360205,MSSIS,0,JONGLEUR,9976329,YLSP,0.0,0.0,3.9,SAJED,70,1900-01-01 00:00:00
255915866,38.514233,-10.1623,11.9,165.0,165.0,0.0,0,1780360205,MSSIS,0,SONGA FALCON,9396012,CQ2324,0.0,0.0,10.0,ES CAR,89,1900-01-01 00:00:00
368077820,39.351303,-81.53969,0.0,25.0,47.0,0.0,0,1780360205,MSSIS,0,EMMALEE NICOLE,100653364,WDK6762,0.0,0.0,2.5,US0WEX0W9P,57,1900-01-01 00:00:00
224137950,38.462936,1.3827883,0.7,250.1,511.0,-731.3865,3,1780360205,MSSIS,0,JUAREZ HERMANOS,8794918,EA7820,0.0,0.0,3.3,,32,1900-01-01 00:00:00
314001136,35.10252,-1.8649117,0.0,181.0,169.0,0.0,5,1780360205,MSSIS,0,OCEAN ARSENAL,9635248,8PZX7,0.0,0.0,9.9,DZGHA,70,1900-01-01 00:00:00
263418250,41.814335,-8.92388,0.6,226.8,511.0,-731.3865,15,1780360205,MSSIS,0,NOVO COSTAS,0,CUIB7,0.0,0.0,0.0,,30,1900-01-01 00:00:00
235087256,40.770935,1.8919166,8.7,266.8,271.0,0.0,0,1780360205,MSSIS,0,STOLT KINGFISHER,9154323,2EQD7,0.0,0.0,5.4,ESTAR,83,1900-01-01 00:00:00
244716000,53.441914,5.7633767,0.0,360.0,345.0,0.0,8,1780360205,MSSIS,0,SALVATOR,0,PCWQ,0.0,0.0,0.7,,31,1900-01-01 00:00:00
224085120,43.772903,-6.010535,0.6,91.0,181.0,720.00323,0,1780360205,MSSIS,0,MIRANDO O MAR,920891600,EA4019,0.0,0.0,0.0,CALADER0,30,1900-01-01 00:00:00
265695200,55.4748,14.285727,0.0,0.0,511.0,-731.3865,0,1780360205,MSSIS,0,RESCUE PANTAMERA,0,7SA2530,0.0,0.0,1.0,SWEDISH SAR VESSEL,51,1900-01-01 00:00:00
211118460,54.176456,12.097067,0.0,83.0,351.0,0.0,0,1780360205,MSSIS,0,PILOT HAVING,1043889,DKVN2,0.0,0.0,1.4,ROSTOCK,50,1900-01-01 00:00:00
367595180,29.760052,-91.64708,4.0,92.7,91.0,0.0,12,1780360205,MSSIS,0,BOBBY GOLDING,0,WDH2183,0.0,0.0,3.0,US0A0W0UBV,57,1900-01-01 00:00:00
565233000,1.2567517,103.63781,2.0,39.9,46.0,-720.00323,0,1780360205,MSSIS,0,KST PASSION,9750880,9V2973,0.0,0.0,5.0,SINGAPORE,90,1900-01-01 00:00:00
477168200,-32.892807,151.76611,0.0,246.9,138.0,0.0,5,1780360205,MSSIS,0,GREAT AGILITY,9792890,VRQB3,0.0,0.0,8.1,AU NTL,70,1900-01-01 00:00:00
