mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigatetion_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
265814190,55.58714,12.92423,0.0,212.0,511.0,0.0,15,1780353003,MSSIS,0,,0,SFE3276,0.0,0.0,0.0,,36,1900-01-01 00:00:00
246376000,40.611866,0.5995167,0.1,0.0,300.0,0.0,0,1780353003,MSSIS,0,KOOLE 32,9547881,PBZP,0.0,0.0,2.5,ES SCR,52,1900-01-01 00:00:00
232012927,43.56462,7.0768833,0.1,314.3,511.0,0.0,15,1780353003,MSSIS,0,,0,MCIH4,0.0,0.0,0.0,,37,1900-01-01 00:00:00
227315190,47.816105,-4.38062,0.0,232.5,511.0,0.0,15,1780353003,MSSIS,0,,0,FGA3236,0.0,0.0,0.0,,30,1900-01-01 00:00:00
210425000,54.784397,13.573463,16.3,332.0,332.0,0.0,0,1780353003,MSSIS,0,EPSILON,9539054,5BZX5,0.0,0.0,6.8,SETRGPLSWI,60,1900-01-01 00:00:00
338215148,48.74221,-123.62151,0.0,360.0,511.0,0.0,15,1780353003,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
255803640,40.049248,-9.40493,12.0,25.4,26.0,0.0,0,1780353003,MSSIS,0,ARIES J,9514767,CQRF,0.0,0.0,6.9,PTLEI,71,1900-01-01 00:00:00
316032267,46.879147,-71.13678,0.0,360.0,511.0,0.0,15,1780353003,MSSIS,0,,0,NA,0.0,0.0,0.0,,52,1900-01-01 00:00:00
219035967,55.666523,12.570227,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,XPI6971,0.0,0.0,0.0,,60,1900-01-01 00:00:00
228153880,43.4037,4.9991083,0.0,360.0,511.0,-731.3865,0,1780353003,MSSIS,0,GHJULIA DES SLOPS,9958561,FAJ9983,0.0,0.0,2.0,FRFOS,52,1900-01-01 00:00:00
249756000,43.219246,6.6705785,0.2,221.1,511.0,-731.3865,1,1780353003,MSSIS,0,ARISTARCHOS1,8591574,9HC3015,0.0,0.0,4.8,STTROPEZ,36,1900-01-01 00:00:00
244150516,49.920967,-2.2464666,15.1,72.2,74.0,-5.401475,0,1780353003,MSSIS,0,FWN SPACE,9735232,PBWA,0.0,0.0,5.1,BREMERHAVEN,70,1900-01-01 00:00:00
378114443,43.71454,7.363722,0.2,139.2,127.0,0.0,1,1780353003,MSSIS,0,PAPA BEAR,1110412,ZJL3985,0.0,0.0,0.0,CAP FERRAT,37,1900-01-01 00:00:00
538006168,29.728395,-95.020615,0.1,139.0,215.0,0.0,5,1780353003,MSSIS,0,SILVER PHILIPPA,9692296,V7KI9,0.0,0.0,8.4,USHOU,80,1900-01-01 00:00:00
367797450,40.39263,-79.86204,1.4,124.7,127.0,0.0,12,1780353003,MSSIS,0,MJ MONAHAN,0,WDD6154,0.0,0.0,2.6,US0CKP0T69,57,1900-01-01 00:00:00
257892800,65.0412,11.4849615,0.3,182.9,511.0,-731.3865,5,1780353003,MSSIS,0,HEILHORNET,0,LG9087,0.0,0.0,0.0,,70,1900-01-01 00:00:00
512008740,-27.945425,153.42264,0.0,34.8,34.0,0.0,15,1780353004,MSSIS,0,13 STITCHES,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
636023874,35.17185,-125.59614,13.1,102.2,100.0,-16.115145,0,1780353003,MSSIS,0,HAWK I,9960564,5LPV7,0.0,0.0,10.8,USLAX,70,1900-01-01 00:00:00
503077888,-24.760614,152.38834,0.1,321.7,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
503076860,-27.48133,153.02881,8.3,295.8,511.0,0.0,15,1780353004,MSSIS,0,PYRMONT BAY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367005590,29.583439,-90.59808,0.0,333.9,511.0,-731.3865,0,1780353003,MSSIS,0,MEDICINE BOW,0,WDC3310,0.0,0.0,0.0,VENICE,52,1900-01-01 00:00:00
238060210,39.906673,3.0905232,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,HOWDOO,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244740612,53.29744,5.0890684,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,PF9077,0.0,0.0,0.0,,36,1900-01-01 00:00:00
248774000,38.913406,1.4456,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,9HB5969,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368025320,32.0238,-81.0483,0.0,16.9,60.0,0.0,5,1780353003,MSSIS,0,MARIE,0,WDJ9361,0.0,0.0,3.0,SAVANNAH,37,1900-01-01 00:00:00
316005971,47.81105,-53.879337,0.0,311.3,320.0,0.0,5,1780353003,MSSIS,0,BEVERLY M I,9084047,CFP2004,0.0,0.0,5.0,YORK HARBOUR NL,99,1900-01-01 00:00:00
316039606,49.185997,-123.13863,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,NEVERWHERE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
265049010,59.31552,18.650726,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,SG5894,0.0,0.0,0.0,,36,1900-01-01 00:00:00
265017140,60.304455,18.636375,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,SF9656,0.0,0.0,0.0,,37,1900-01-01 00:00:00
636017316,46.949284,-70.84538,7.6,32.0,33.0,0.0,0,1780353003,MSSIS,0,CAPE MIRON,9545168,D5KI2,0.0,0.0,15.0,NLVLI,70,1900-01-01 00:00:00
992511044,64.74197,-13.49826,0.9,292.8,511.0,0.0,15,1780353004,MSSIS,0,AUDUR VESTEINSBAUJA1,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
205568490,51.11005,4.300305,0.0,360.0,511.0,-731.3865,5,1780353004,MSSIS,0,LEIEDAM,0,OT5684,0.0,0.0,2.5,NIEL,79,1900-01-01 00:00:00
238072140,43.100437,15.438033,0.0,360.0,511.0,-731.3865,0,1780353004,MSSIS,0,SUPORT II,0,9A2790,0.0,0.0,3.0,UZGAJALISTE GIRA,99,1900-01-01 00:00:00
247152310,43.766,14.002338,3.8,156.2,511.0,-731.3865,15,1780353004,MSSIS,0,NAQUILOTTO,0,IFQG,0.0,0.0,0.0,,30,1900-01-01 00:00:00
265596390,57.60037,11.793088,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,SJBF,0.0,0.0,0.0,,70,1900-01-01 00:00:00
316005098,43.63736,-79.38269,0.0,360.0,511.0,-731.3865,0,1780353004,MSSIS,0,CHALLENGE,0,,0.0,0.0,0.0,,69,1900-01-01 00:00:00
253816000,51.76371,1.77059,3.4,20.2,16.0,0.0,3,1780353004,MSSIS,0,GEO OCEAN VI,9666716,LXGY,0.0,0.0,5.0,OFFSHORE SURVEY AREA,99,1900-01-01 00:00:00
338248561,49.66806,-123.2437,0.8,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,ROE 5,0.0,0.0,0.0,,31,1900-01-01 00:00:00
565119000,-8.7488365,13.287918,0.1,165.1,167.0,0.0,1,1780353004,MSSIS,0,PACIFIC VIGILANCE,9443528,9V7215,0.0,0.0,5.9,AO LAD,90,1900-01-01 00:00:00
256890000,43.543278,10.29788,0.0,72.6,259.0,0.0,0,1780353004,MSSIS,0,KD,9947213,9HA6022,0.0,0.0,3.7,SEA TRIAL LIVORNO,37,1900-01-01 00:00:00
316013548,54.29281,-130.3548,0.0,88.2,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,30,1900-01-01 00:00:00
538010480,36.89926,7.7728734,0.0,346.2,226.0,0.0,5,1780353004,MSSIS,0,FEDERAL INTEGRITY,9933066,V7A6100,0.0,0.0,6.6,DZAAE,70,1900-01-01 00:00:00
338328662,34.05391,-77.88965,0.0,161.9,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
316041902,44.192333,-76.74057,0.0,337.0,337.0,0.0,0,1780353004,MSSIS,0,AMHERST ISLANDER II,9873137,CFA3205,0.0,0.0,2.9,STELLA,0,1900-01-01 00:00:00
477652800,19.85001,65.13933,0.4,356.0,341.0,0.0,0,1780353004,MSSIS,0,SEA AMBITION,9407043,VRMK3,0.0,0.0,6.2,CHINESE CREW ONBOARD,82,1900-01-01 00:00:00
338431652,43.057507,-70.72613,0.2,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
249113000,40.09567,1.7592434,14.2,221.5,220.0,0.0,0,1780353004,MSSIS,0,MRC LIVA,9629964,9HA6115,0.0,0.0,10.5,ESLPA,80,1900-01-01 00:00:00
368455270,35.102253,-77.040565,0.1,360.0,511.0,0.0,15,1780353004,MSSIS,0,SV UNRULY JULIE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338069296,37.256817,-76.48313,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368166060,31.158108,-81.49975,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,AQUAFABA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244615437,51.73173,5.885258,0.0,360.0,511.0,-731.3865,3,1780353004,MSSIS,0,SPES MEA,0,PG4018,0.0,0.0,0.0,CUIJKEMIDDELAAR,69,1900-01-01 00:00:00
338300496,30.296532,-87.62864,0.1,132.9,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
230361000,59.63902,20.726252,17.4,101.8,102.0,0.0,0,1780353004,MSSIS,0,GABRIELLA,8917601,OJHP,0.0,0.0,6.4,FIHELFIMHQSESTO,60,1900-01-01 00:00:00
367622080,47.628044,-122.3909,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368299120,26.096819,-80.164444,0.0,360.0,269.0,0.0,15,1780353004,MSSIS,0,TAKE 5,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
563361000,1.26407,103.83324,0.0,20.0,269.0,0.0,5,1780353004,MSSIS,0,KOTA CEPAT,9638977,9VLP8,0.0,0.0,14.3,SGSIN PEBGA,70,1900-01-01 00:00:00
565209000,1.27074,103.94643,0.2,0.0,230.0,0.0,0,1780353004,MSSIS,0,PARMELIA 1,0,9V8267,0.0,0.0,0.5,AEBC,0,1900-01-01 00:00:00
219001699,54.908436,9.59881,0.2,330.9,511.0,0.0,15,1780353005,MSSIS,0,RUNRIK,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
261182618,53.90724,14.257705,0.0,357.6,511.0,0.0,15,1780353005,MSSIS,0,BIELIK I,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
367756070,21.316727,-157.87715,0.0,342.3,511.0,0.0,15,1780353005,MSSIS,0,,0,WDJ2190,0.0,0.0,0.0,,30,1900-01-01 00:00:00
369493416,43.68108,-124.177895,0.0,19.1,511.0,3.6158633,5,1780353004,MSSIS,0,CG47296,0,,0.0,0.0,1.4,,51,1900-01-01 00:00:00
368323950,32.77732,-117.249695,0.0,0.0,511.0,0.0,15,1780353005,MSSIS,0,OFF HAND,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338133151,40.102757,-74.0386,0.2,35.5,511.0,0.0,15,1780353005,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
374158000,32.331524,-79.681786,14.7,46.2,49.0,-0.044640288,0,1780353004,MSSIS,0,,0,HP8554,0.0,0.0,0.0,,37,1900-01-01 00:00:00
567909154,12.641124,101.30442,1.0,341.0,511.0,0.0,15,1780353003,MSSIS,0,ANURAK AOTHAI,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
265603370,57.75926,16.64319,0.0,360.0,148.0,0.0,15,1780353005,MSSIS,0,HUVUDSKAR,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
228240880,42.61814,3.0369384,0.0,360.0,511.0,0.0,15,1780353005,MSSIS,0,,0,FAL3354,0.0,0.0,0.0,,36,1900-01-01 00:00:00
338484825,47.628407,-122.39451,0.0,360.0,511.0,0.0,15,1780353005,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
257608500,57.118156,8.590655,0.0,327.1,212.0,0.0,7,1780353004,MSSIS,0,BRIS,0,LAZW,0.0,0.0,4.5,FISHING,30,1900-01-01 00:00:00
244210036,55.277855,14.801808,0.0,118.1,511.0,0.0,15,1780353005,MSSIS,0,,0,PD3326,0.0,0.0,0.0,,37,1900-01-01 00:00:00
316003123,42.983673,-82.4098,0.0,64.2,0.0,0.0,5,1780353004,MSSIS,0,JIIMAAN,9034298,CFI9556,0.0,0.0,0.0,,60,1900-01-01 00:00:00
368283960,38.53216,-28.62361,0.1,277.4,511.0,0.0,15,1780353005,MSSIS,0,,0,WDN4762,0.0,0.0,0.0,,36,1900-01-01 00:00:00
367705000,47.658875,-122.38141,0.0,309.9,178.0,0.0,8,1780353004,MSSIS,0,ROLLO,7427489,WDI3959,0.0,0.0,4.0,TENDERING,30,1900-01-01 00:00:00
338167325,34.616566,-86.97099,0.0,306.1,511.0,0.0,15,1780353005,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
316006136,48.414932,-64.39518,0.0,267.4,226.0,-0.4017626,7,1780353004,MSSIS,0,,0,,0.0,0.0,0.0,,30,1900-01-01 00:00:00
368021000,40.94776,-73.7318,0.0,360.0,511.0,0.0,15,1780353005,MSSIS,0,MISS FIT,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
366769330,40.669147,-73.99894,0.0,307.4,141.0,0.0,5,1780353004,MSSIS,0,PAULA ATWELL,9202364,WDI2435,0.0,0.0,0.0,NEW YORK HARBOR,52,1900-01-01 00:00:00
369273000,32.18149,-80.72896,0.0,312.9,511.0,0.0,15,1780353005,MSSIS,0,CURSED CHICKEN,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368273690,29.794207,-91.816345,1.4,355.2,350.0,0.0,12,1780353004,MSSIS,0,THE INGRAM WAY,0,WDN3654,0.0,0.0,3.0,NEW ORLEANS LA,57,1900-01-01 00:00:00
205383490,51.282307,4.34703,0.0,116.8,511.0,-731.3865,5,1780353005,MSSIS,0,VERITY,0,OT3834,0.0,0.0,2.4,CHURCHILLDOK,79,1900-01-01 00:00:00
205386470,51.22838,4.406295,0.1,360.0,511.0,0.0,15,1780353005,MSSIS,0,RIEN ELISABETH,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
512007076,-36.84901,174.81046,0.0,40.8,511.0,0.0,15,1780353005,MSSIS,0,,0,ZMU6602,0.0,0.0,0.0,,37,1900-01-01 00:00:00
563209600,36.054543,16.082256,9.8,105.9,105.0,0.0,0,1780353005,MSSIS,0,HAFNIA VALENTINO,9692246,9V9291,0.0,0.0,7.6,ITGEAEGPSD,80,1900-01-01 00:00:00
799999999,-6.0968933,106.886604,0.0,306.9,511.0,0.0,15,1780353005,MSSIS,0,,0,HIPO,0.0,0.0,0.0,,53,1900-01-01 00:00:00
257662190,59.909473,10.704995,0.0,0.0,0.0,0.0,15,1780353005,MSSIS,0,SIMBA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
636093402,20.749804,-17.002384,0.0,190.0,269.0,0.0,1,1780353005,MSSIS,0,UETLIBERG,1031276,5LTL8,0.0,0.0,11.4,MR PCE,70,1900-01-01 00:00:00
249715000,35.888115,14.514713,0.0,33.7,328.0,0.0,5,1780353005,MSSIS,0,YOUR MAGIC,1017361,9HA6359,0.0,0.0,2.0,MTMLAMTMGZ,40,1900-01-01 00:00:00
261020790,50.076965,-0.35050333,7.2,70.4,511.0,0.0,15,1780353005,MSSIS,0,,0,SPG3580,0.0,0.0,0.0,,36,1900-01-01 00:00:00
368158120,32.788815,-79.92375,0.0,360.0,511.0,-731.3865,1,1780353005,MSSIS,0,ROBERT GRAY,0,WDL7210,0.0,0.0,2.5,NEW YORK,60,1900-01-01 00:00:00
244615567,52.701035,5.29209,0.0,0.0,511.0,0.0,15,1780353005,MSSIS,0,,0,PD3978,0.0,0.0,0.0,,36,1900-01-01 00:00:00
319774000,38.44442,15.529763,11.2,150.6,144.0,-19.686367,0,1780353005,MSSIS,0,LATITUDE,9446922,ZCTD5,0.0,0.0,2.8,MALTA,37,1900-01-01 00:00:00
213447000,42.15396,41.6549,0.0,189.4,511.0,-731.3865,0,1780353005,MSSIS,0,PORTGARTH,9067685,4LSL2,0.0,0.0,3.9,POTI,92,1900-01-01 00:00:00
338250099,40.712456,-73.2388,0.0,191.8,511.0,0.0,15,1780353005,MSSIS,0,PIRATE PARTY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
259189000,62.44461,6.188733,0.0,278.2,259.0,0.0,5,1780353005,MSSIS,0,VALDEROEY,9802619,LEDI,0.0,0.0,1.4,ALESUNDLANGEVAG,40,1900-01-01 00:00:00
232047546,43.27258,6.5777435,0.0,360.0,511.0,0.0,15,1780353005,MSSIS,0,COBI,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
211166400,54.41374,11.202387,0.0,360.0,511.0,0.0,15,1780353005,MSSIS,0,,0,DF4153,0.0,0.0,0.0,,36,1900-01-01 00:00:00
373126000,34.813396,128.98018,14.7,218.4,219.0,0.0,0,1780353005,MSSIS,0,SKY FLOWER,9595802,3EUE6,0.0,0.0,7.1,CN TXG,70,1900-01-01 00:00:00
244233489,52.769592,5.1083283,0.0,85.5,31.0,0.0,15,1780353005,MSSIS,0,,0,PG7891,0.0,0.0,0.0,,37,1900-01-01 00:00:00
378114315,26.095936,-80.16654,0.1,360.0,511.0,0.0,15,1780353005,MSSIS,0,,0,ZJL3782,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368015920,37.408413,-76.35508,0.1,360.0,511.0,0.0,15,1780353005,MSSIS,0,,0,WDJ8392,0.0,0.0,0.0,,36,1900-01-01 00:00:00
247388020,44.095974,9.858165,0.0,26.5,511.0,0.0,15,1780353006,MSSIS,0,LADY BETTY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338528719,41.708225,-70.758865,0.2,360.0,511.0,0.0,15,1780353006,MSSIS,0,KEEOMA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
261009503,54.448093,18.57744,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,SPG6282,0.0,0.0,0.0,,36,1900-01-01 00:00:00
227288450,48.628506,-2.0356867,0.1,234.8,511.0,0.0,15,1780353006,MSSIS,0,TOULLIG,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
232062169,43.63381,7.1397333,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,MSJJ2,0.0,0.0,0.0,,36,1900-01-01 00:00:00
211118480,42.713345,9.256033,0.0,93.0,511.0,0.0,15,1780353006,MSSIS,0,LEVITA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
227630090,47.29347,-2.50872,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,FGE3557,0.0,0.0,0.0,,36,1900-01-01 00:00:00
338349347,39.2642,-76.204575,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
251466110,65.07913,-22.723467,0.0,0.0,511.0,0.0,15,1780353006,MSSIS,0,,0,2589,0.0,0.0,0.0,,30,1900-01-01 00:00:00
244660841,53.244896,6.274665,4.8,77.7,511.0,-731.3865,0,1780353005,MSSIS,0,VOLLENHOVE,0,PH3497,0.0,0.0,0.0,DELFZIJL OOSTERHORNH,99,1900-01-01 00:00:00
367660390,33.61473,-117.923546,0.0,317.2,511.0,0.0,15,1780353006,MSSIS,0,,0,WDH8678,0.0,0.0,0.0,,37,1900-01-01 00:00:00
244073010,52.45137,5.828552,0.0,284.0,511.0,0.0,15,1780353006,MSSIS,0,DAY BY DAY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
636022789,33.529224,129.58711,8.3,103.2,99.0,0.17856115,0,1780353005,MSSIS,0,CA NAGOYA,9986702,5LKL8,0.0,0.0,7.7,JP IMR,71,1900-01-01 00:00:00
224020990,36.69055,-2.58011,8.3,34.2,511.0,0.0,15,1780353006,MSSIS,0,JONATHAN Y ALBA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
265068660,55.75638,12.90305,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,SG7651,0.0,0.0,0.0,,37,1900-01-01 00:00:00
232215000,50.776073,0.90045,11.2,225.6,226.0,0.0,0,1780353005,MSSIS,0,SAND FALCON,9151553,MXAW7,0.0,0.0,4.5,GBDAGDREDGE473,33,1900-01-01 00:00:00
338011195,36.92247,-76.18835,0.5,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
218025410,39.565273,2.63411,0.2,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,DD2181,0.0,0.0,0.0,,36,1900-01-01 00:00:00
565449000,36.905884,-76.326614,0.0,352.2,352.0,0.0,5,1780353005,MSSIS,0,MAERSK SERANGOON,9315214,S6CH2,0.0,0.0,11.8,USORF  USBAL,71,1900-01-01 00:00:00
255913560,38.692673,-9.41692,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,KATERINA XL,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
228111310,43.356155,5.319618,0.0,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,FAJ5536,0.0,0.0,0.0,,36,1900-01-01 00:00:00
205713000,38.335266,24.867933,14.6,25.7,24.0,0.0,0,1780353003,MSSIS,0,KALLO,9719276,ONIX,0.0,0.0,9.8,FOR ORDER,80,1900-01-01 00:00:00
312603000,39.10017,26.557476,0.0,360.0,511.0,0.0,15,1780353004,MSSIS,0,PAVLOS T,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
352006038,8.964593,-79.57243,0.0,357.7,357.0,0.0,0,1780353004,MSSIS,0,ISLA UVA,1073224,TUGRU,0.0,0.0,0.0,PABLB,52,1900-01-01 00:00:00
503057440,37.02805,27.43398,0.1,38.1,511.0,0.0,15,1780353004,MSSIS,0,LONGREACH 1,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
567002814,9.6607,99.96468,7.1,213.6,511.0,-731.3865,8,1780353003,MSSIS,0,WANG KEAW,7378080,HSB3936,0.0,0.0,3.8,DONSAK,60,1900-01-01 00:00:00
503127780,-43.15803,146.96918,0.1,360.0,511.0,0.0,15,1780353006,MSSIS,0,,0,WF973Q,0.0,0.0,0.0,,37,1900-01-01 00:00:00
503189130,-26.686855,153.12936,0.0,34.2,73.0,0.0,15,1780353006,MSSIS,0,FLAMINGO II,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
