mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigatetion_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
235107219,54.69066,-1.1986734,1.0,283.2,293.0,0.0,5,1780327802,MSSIS,0,DSV CURTIS MARSHALL,9775012,2HWN3,0.0,0.0,2.7,HARTLEPOOL,57,1900-01-01 00:00:00
477654800,1.1914634,103.83481,9.2,248.2,247.0,1.1160072,0,1780327802,MSSIS,0,GAS LEO,9735282,VRPQ3,0.0,0.0,8.0,SG SIN,80,1900-01-01 00:00:00
244690420,52.93597,5.03717,0.0,242.5,511.0,-731.3865,15,1780327802,MSSIS,0,DAGERAAD,0,PG3702,0.0,0.0,0.0,,69,1900-01-01 00:00:00
367405880,59.602604,-151.41911,0.0,360.0,511.0,-731.3865,15,1780327802,MSSIS,0,HADASSAH,0,WDK7807,0.0,0.0,0.0,HOME,30,1900-01-01 00:00:00
244730094,52.140347,5.0276017,8.3,312.9,511.0,-731.3865,0,1780327802,MSSIS,0,DEO JUVANTE,0,PI5912,0.0,0.0,0.0,AKERSLOOT,99,1900-01-01 00:00:00
211782050,51.892307,4.6808233,8.4,64.1,511.0,-731.3865,0,1780327802,MSSIS,0,RAINBOW,0,DB9792,0.0,0.0,3.6,AMSTERDAM AFRIKAHAVE,89,1900-01-01 00:00:00
244001339,52.082573,5.10696,0.0,360.0,511.0,-731.3865,0,1780327802,MSSIS,0,JOCHIE,0,PF9897,0.0,0.0,0.0,,69,1900-01-01 00:00:00
368146890,33.774677,-118.212135,0.0,258.9,511.0,0.0,15,1780327802,MSSIS,0,,0,WDL6049,0.0,0.0,0.0,,57,1900-01-01 00:00:00
339896000,25.935143,-80.149345,0.1,182.0,511.0,0.0,15,1780327802,MSSIS,0,,0,6YUI2,0.0,0.0,0.0,,37,1900-01-01 00:00:00
338483612,41.54961,-70.6012,0.1,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
232016168,43.635693,15.682894,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,SY AYLA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
369333000,42.349674,-82.97454,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,MY BAMBOOZLED AGAIN,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
225991712,36.70904,-4.3877583,6.7,241.5,511.0,0.0,15,1780327802,MSSIS,0,,0,,0.0,0.0,0.0,,60,1900-01-01 00:00:00
238187710,43.78332,15.646205,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,9AB3229,0.0,0.0,0.0,,36,1900-01-01 00:00:00
203536200,40.618664,0.6040483,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,OEX6192,0.0,0.0,0.0,,36,1900-01-01 00:00:00
219029112,55.9638,11.846026,0.0,360.0,9.0,0.0,15,1780327802,MSSIS,0,SY CASSIOPEIA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
227792610,43.369427,-1.7865283,0.0,214.8,511.0,0.0,15,1780327802,MSSIS,0,AINARA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
227925160,43.542427,7.0328617,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,SYLVONI,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
228046030,43.375755,4.82994,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,FAH7045,0.0,0.0,0.0,,37,1900-01-01 00:00:00
368283490,41.889908,-83.268074,7.0,62.5,511.0,0.0,15,1780327802,MSSIS,0,BLESSED BE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
319333800,25.782076,-80.21547,0.3,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,ZGOP4,0.0,0.0,0.0,,37,1900-01-01 00:00:00
338527812,40.828674,-73.97203,0.0,193.1,511.0,0.0,15,1780327802,MSSIS,0,MELISSA MARIE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338109401,26.751486,-80.04906,0.0,261.9,511.0,0.0,15,1780327802,MSSIS,0,ANY EXCUSE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
219035441,56.138577,10.212617,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,XPI6475,0.0,0.0,0.0,,37,1900-01-01 00:00:00
367745000,56.80982,-132.96448,0.0,248.7,511.0,0.0,15,1780327802,MSSIS,0,BANTER BAY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338330783,42.937458,-78.9074,0.3,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,HAWKEYE,0.0,0.0,0.0,,37,1900-01-01 00:00:00
255805981,51.88368,4.448857,0.0,312.0,106.0,0.0,5,1780327802,MSSIS,0,JULIE,9277307,CQIJ9,0.0,0.0,4.7,ROTTERDAM,70,1900-01-01 00:00:00
338426776,25.781836,-80.17139,0.0,360.0,511.0,0.0,15,1780327802,MSSIS,0,MV THREE WISHES,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
339000304,29.202179,-81.01035,0.3,360.0,511.0,0.0,15,1780327802,MSSIS,0,,0,6YX06,0.0,0.0,0.0,,37,1900-01-01 00:00:00
367535540,27.621082,-82.704285,0.0,192.4,219.0,0.0,15,1780327802,MSSIS,0,ANGELLE,0,WDN4803,0.0,0.0,2.3,VENICE,34,1900-01-01 00:00:00
525110198,-2.1181316,104.931435,0.0,9.0,511.0,-731.3865,8,1780327802,MSSIS,0,MAX 18,1157707,YDC6854,0.0,0.0,0.0,BATAM,0,1900-01-01 00:00:00
244393467,52.39973,4.9000716,0.0,360.0,511.0,-731.3865,0,1780327802,MSSIS,0,CITY TUG 2,0,PF9553,0.0,0.0,0.0,ZAANDAM,99,1900-01-01 00:00:00
219002719,55.222866,11.75477,0.0,360.0,203.0,0.0,0,1780327803,MSSIS,0,FRIHEDEN,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
235068328,51.655575,3.67041,8.8,119.0,119.0,0.0,0,1780327803,MSSIS,0,INDUS,8884830,2BPZ8,0.0,0.0,3.4,NEELTJE JANS,52,1900-01-01 00:00:00
367347420,41.638588,-70.915726,0.0,360.0,136.0,0.0,15,1780327803,MSSIS,0,,0,WDE4019,0.0,0.0,0.0,,30,1900-01-01 00:00:00
563195800,37.646053,8.233875,12.8,90.5,86.0,0.0,0,1780327802,MSSIS,0,BALTIC NARVAL,9930222,9V7108,0.0,0.0,7.1,TR IZT,80,1900-01-01 00:00:00
412166000,13.487701,42.752792,15.5,309.0,310.0,0.0,0,1780327802,MSSIS,0,HE AN HAI,9603207,BQKB2,0.0,0.0,11.0,CHINESE CREWOWNER,80,1900-01-01 00:00:00
264162485,45.44409,28.107069,0.0,360.0,511.0,-731.3865,1,1780327802,MSSIS,0,ROVINARI 14,0,YP2485,0.0,0.0,2.4,GALATI,99,1900-01-01 00:00:00
565380000,9.3696165,-79.88551,0.0,211.9,246.0,0.0,5,1780327802,MSSIS,0,MAX SCHULTE,9676711,9V3052,0.0,0.0,9.5,PAMIT,70,1900-01-01 00:00:00
228067800,47.268723,-2.201485,0.0,311.2,511.0,-731.3865,0,1780327803,MSSIS,0,VB OURAGAN,9746906,FIVA,0.0,0.0,5.0,SAINT NAZAIRE,52,1900-01-01 00:00:00
228365900,47.26825,-2.2012117,0.0,111.4,24.0,0.0,5,1780327803,MSSIS,0,VB CONCORDE,9867774,FLUQ,0.0,0.0,5.0,,52,1900-01-01 00:00:00
257808600,65.24828,12.817882,0.0,343.5,228.0,0.0,0,1780327803,MSSIS,0,MAROY VIKING,9739757,3YYG,0.0,0.0,4.0,CH 16,70,1900-01-01 00:00:00
244700498,51.293064,4.264128,0.2,360.0,511.0,-731.3865,5,1780327803,MSSIS,0,TOURMALINE,0,PB7936,0.0,0.0,0.0,EXPRESS,89,1900-01-01 00:00:00
224675170,39.55756,2.6354434,5.8,120.2,511.0,-731.3865,15,1780327803,MSSIS,0,SAONA MARINA,0,,0.0,0.0,0.0,PALMA,60,1900-01-01 00:00:00
248774000,38.913414,1.4455833,0.0,360.0,511.0,0.0,15,1780327803,MSSIS,0,,0,9HB5969,0.0,0.0,0.0,,37,1900-01-01 00:00:00
218055220,55.994347,16.285788,11.5,239.5,238.0,0.0,0,1780327803,MSSIS,0,NOREN,9968255,DCKK2,0.0,0.0,5.9,GBHUL,75,1900-01-01 00:00:00
440104970,34.87547,128.69856,0.5,154.7,18.0,0.0,15,1780327803,MSSIS,0,KANG NAM T7,0,DSAA3,0.0,0.0,3.0,BUSANKR,32,1900-01-01 00:00:00
312268000,33.78064,128.89679,0.7,301.4,161.0,0.0,0,1780327803,MSSIS,0,QUAN YUAN 5,9613680,V3VH6,0.0,0.0,5.2,JP KOJ OFF,70,1900-01-01 00:00:00
224071970,38.84347,0.11225667,0.0,360.0,511.0,-731.3865,0,1780327803,MSSIS,0,LILLA PLANA,0,EA6307,0.0,0.0,0.0,,30,1900-01-01 00:00:00
259027310,69.811615,19.991875,0.0,360.0,511.0,-731.3865,15,1780327803,MSSIS,0,AURORA,0,LF7685,0.0,0.0,0.0,,0,1900-01-01 00:00:00
204203770,37.700943,-25.412666,0.4,271.0,511.0,0.0,15,1780327803,MSSIS,0,RIBEIRA DA SILVA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
257090560,62.381298,6.337498,8.7,357.8,1.0,0.0,0,1780327803,MSSIS,0,FESTOYA,9863132,LFPU,0.0,0.0,4.0,FESTOYASOLAVAAGEN,60,1900-01-01 00:00:00
250500910,61.309303,4.1592236,0.5,160.1,511.0,0.0,15,1780327803,MSSIS,0,,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
255806491,15.396229,-72.01475,11.9,218.6,214.0,0.4017626,0,1780327803,MSSIS,0,MSC BRUNELLA,9702106,CQEU8,0.0,0.0,11.4,DOCAUCOCTG,74,1900-01-01 00:00:00
367753570,33.210056,-117.39727,0.1,181.3,511.0,0.0,15,1780327803,MSSIS,0,,0,WDI9229,0.0,0.0,0.0,,36,1900-01-01 00:00:00
636020019,30.047626,-90.83855,0.0,13.2,343.0,0.0,0,1780327803,MSSIS,0,SAKIZAYA TREASURE,9861328,D5XG9,0.0,0.0,7.5,CONVENTUSA,70,1900-01-01 00:00:00
338459234,40.84771,-72.274826,2.8,241.3,511.0,0.0,15,1780327803,MSSIS,0,SALTY DOG,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
622121429,49.302734,-123.050896,0.0,346.5,292.0,0.0,5,1780327803,MSSIS,0,WADI ALMOLOUK,9897999,6BIT,0.0,0.0,7.5,CAVAN,70,1900-01-01 00:00:00
368045280,46.8899,-90.66723,7.3,1.1,511.0,-731.3865,0,1780327803,MSSIS,0,ARCHIPELAGO,0,WDK3440,0.0,0.0,0.0,,69,1900-01-01 00:00:00
369493683,30.363873,-89.08955,0.0,360.0,511.0,-731.3865,0,1780327803,MSSIS,0,45683,0,,0.0,0.0,1.0,,51,1900-01-01 00:00:00
211554880,54.830627,9.470161,4.2,51.0,511.0,0.0,15,1780327804,MSSIS,0,,0,DD3914,0.0,0.0,0.0,,37,1900-01-01 00:00:00
440713100,35.077793,128.78386,0.0,296.9,90.0,0.0,15,1780327804,MSSIS,0,SUNJIN 702,0,SSD,0.0,0.0,4.5,,52,1900-01-01 00:00:00
357775000,51.812553,3.3550916,0.2,196.2,215.0,0.0,1,1780327804,MSSIS,0,OMARA,9571571,3FOF9,0.0,0.0,6.5,FOR ORDERS,70,1900-01-01 00:00:00
238048910,43.05858,16.197916,0.0,150.2,511.0,1.1160072,5,1780327804,MSSIS,0,SEADUCTIVE ORCA,0,9AA3466,0.0,0.0,0.0,VIS,36,1900-01-01 00:00:00
247428800,38.21295,15.269399,0.0,15.6,110.0,720.00323,0,1780327804,MSSIS,0,SAN VITALE,9995026,IOEQ2,0.0,0.0,5.5,MILAZZO,52,1900-01-01 00:00:00
247387800,40.841343,14.270125,0.0,360.0,511.0,-731.3865,5,1780327804,MSSIS,0,SB PARTENOPEA,9535436,IJPE2,0.0,0.0,4.0,IT NAPOLI,89,1900-01-01 00:00:00
244660117,52.380062,4.959975,0.0,284.3,511.0,-731.3865,0,1780327804,MSSIS,0,CONDOR,0,PD3703,0.0,0.0,2.0,AMSTERDAM,79,1900-01-01 00:00:00
227445310,46.15469,-1.1520367,0.1,198.5,511.0,0.0,15,1780327804,MSSIS,0,,0,FAD9278,0.0,0.0,0.0,,36,1900-01-01 00:00:00
368369810,47.279903,-122.40011,0.0,151.6,511.0,0.0,15,1780327804,MSSIS,0,KAHEALANI,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244270801,51.812927,4.7243714,0.0,360.0,511.0,0.0,15,1780327804,MSSIS,0,LIBERTE,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
251111240,66.39728,-23.28385,2.0,213.1,511.0,0.0,15,1780327804,MSSIS,0,,0,6368,0.0,0.0,0.0,,30,1900-01-01 00:00:00
220333000,57.717613,10.586995,0.0,166.7,129.0,0.0,15,1780327804,MSSIS,0,HV99 ANNI DORTHE,0,OU7138,0.0,0.0,0.0,HJEM TIL MOR,30,1900-01-01 00:00:00
585900139,69.12611,14.224895,1.1,233.8,511.0,0.0,15,1780327804,MSSIS,0,BUOY TJ3       53,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
352004647,-6.10637,106.90682,0.0,206.1,4.0,0.0,5,1780327804,MSSIS,0,TAI HE SPRING,1086829,3E6923,0.0,0.0,4.6,VN CLA,70,1900-01-01 00:00:00
367461380,40.683575,-74.0112,0.1,124.5,511.0,0.0,0,1780327804,MSSIS,0,LINDA L MILLER,0,WDF5279,0.0,0.0,1.8,MILLERS LAUNCH,52,1900-01-01 00:00:00
219463000,50.14652,1.1046267,1.0,235.1,59.0,0.0,0,1780327804,MSSIS,0,FOB SWATH 4,9672947,OUWZ2,0.0,0.0,2.4,TRE OWF,70,1900-01-01 00:00:00
265671520,57.646713,11.856713,0.0,360.0,511.0,-731.3865,2,1780327804,MSSIS,0,GG1206 DANO,0,SFC9511,0.0,0.0,1.1,FISHING,30,1900-01-01 00:00:00
367148660,21.291697,-157.93126,0.1,239.2,511.0,-731.3865,1,1780327804,MSSIS,0,MANUOKEKAI,772206100,WTF6032,0.0,0.0,4.0,HONOLULU,31,1900-01-01 00:00:00
319173200,43.169884,5.609017,0.0,41.2,41.0,0.0,5,1780327804,MSSIS,0,ARROW,9834583,ZGKI4,0.0,0.0,3.8,FRLA CIOTAT,37,1900-01-01 00:00:00
538011751,54.29896,-164.72824,11.3,277.2,275.0,0.0,0,1780327804,MSSIS,0,HORDA,1076161,V7A3406,0.0,0.0,13.5,SGSIN,70,1900-01-01 00:00:00
367695280,29.60838,-90.68803,1.3,296.5,305.0,0.0,12,1780327804,MSSIS,0,TOMMIES TERMINAL,0,WDI4114,0.0,0.0,2.2,US06PN0YKA,57,1900-01-01 00:00:00
338411915,30.402822,-87.213524,0.0,135.3,64.0,0.0,15,1780327804,MSSIS,0,JUST LOOKIN,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
219849000,56.525665,20.995832,0.1,187.0,182.0,0.0,5,1780327804,MSSIS,0,CALORIUS,8802052,OWQX2,0.0,0.0,6.5,DKAVE,52,1900-01-01 00:00:00
211717470,53.113033,8.727302,0.0,197.7,42.0,0.0,0,1780327804,MSSIS,0,VB ROENNEBECK,7612620,DHWU2,0.0,0.0,4.5,BREMEN,52,1900-01-01 00:00:00
219032007,50.28777,-0.19136167,9.9,76.9,77.0,0.0,0,1780327804,MSSIS,0,BALTIC,9451226,OUZE2,0.0,0.0,6.0,DE BRB,89,1900-01-01 00:00:00
244690142,51.817944,4.80877,7.9,82.1,511.0,-731.3865,11,1780327804,MSSIS,0,MERWESTROOM,0,PH3297,0.0,0.0,1.7,HARDINXVELD,52,1900-01-01 00:00:00
227912600,49.514923,0.19915834,0.0,360.0,511.0,-731.3865,5,1780327804,MSSIS,0,ALPHATRON FR,0,ABCD,0.0,0.0,0.0,,90,1900-01-01 00:00:00
251317240,64.249016,-15.204987,0.0,360.0,511.0,0.0,15,1780327804,MSSIS,0,SAEUNN,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
205482190,51.681156,7.8000984,0.0,177.3,261.0,0.0,5,1780327804,MSSIS,0,NORDICA,0,OT4821,0.0,0.0,1.4,HAMM,79,1900-01-01 00:00:00
228240880,42.618134,3.0369334,0.0,360.0,511.0,0.0,15,1780327804,MSSIS,0,FLY ME TO,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
257039380,59.760906,5.791392,0.0,321.5,511.0,-731.3865,0,1780327804,MSSIS,0,SOLITA,0,LG2593,0.0,0.0,0.0,SEGLBERGET,79,1900-01-01 00:00:00
219610000,-20.02255,118.42404,10.2,22.5,22.0,0.4017626,4,1780327803,MSSIS,0,NORD STEEL,9966233,OUNQ2,0.0,0.0,18.3,CN QDG,70,1900-01-01 00:00:00
503060000,-16.932318,145.77983,0.0,80.5,190.0,0.0,5,1780327803,MSSIS,0,WARRENDER,9114218,VNRL,0.0,0.0,2.8,CAIRNS,70,1900-01-01 00:00:00
352012000,-23.882292,151.61418,0.0,1.1,270.0,0.0,1,1780327803,MSSIS,0,PINCHAT,9758466,H8IS,0.0,0.0,7.2,AU GLT,70,1900-01-01 00:00:00
251837370,64.59996,-23.301615,9.9,329.1,511.0,0.0,15,1780327804,MSSIS,0,,0,7697,0.0,0.0,0.0,,37,1900-01-01 00:00:00
636015666,-37.847782,144.91078,0.0,278.3,150.0,0.0,5,1780327803,MSSIS,0,MSC ANCHORAGE,9619440,D5CC9,0.0,0.0,10.7,AUMEL,70,1900-01-01 00:00:00
431076000,19.998213,119.487595,12.1,38.8,38.0,0.0,0,1780327803,MSSIS,0,FORESTAL GAIA,9773832,7JZT,0.0,0.0,11.5,TW HUN,70,1900-01-01 00:00:00
366983090,35.02417,-76.69698,0.0,171.4,511.0,0.0,15,1780327804,MSSIS,0,CAPT JEFF,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
228239440,43.004307,6.25744,6.8,254.9,511.0,0.0,15,1780327804,MSSIS,0,,0,FAL3215,0.0,0.0,0.0,,37,1900-01-01 00:00:00
265793270,58.898342,17.95037,0.1,121.6,511.0,0.0,15,1780327804,MSSIS,0,,0,SE4461,0.0,0.0,0.0,,37,1900-01-01 00:00:00
227935580,54.47332,-130.41919,0.1,360.0,511.0,0.0,15,1780327804,MSSIS,0,,0,FAG4011,0.0,0.0,0.0,,36,1900-01-01 00:00:00
239923000,37.716873,23.683016,20.3,154.9,154.0,0.0,0,1780327803,MSSIS,0,BLUE STAR NAXOS,9241786,SZUI,0.0,0.0,0.0,PI PR NX DN AIG AST,69,1900-01-01 00:00:00
265585890,58.483135,16.964212,0.4,341.7,511.0,-731.3865,0,1780327804,MSSIS,0,RESCUE 935,0,SFC8057,0.0,0.0,0.0,,51,1900-01-01 00:00:00
368256500,27.853586,-97.17223,0.0,0.0,511.0,-731.3865,0,1780327804,MSSIS,0,JOSEPHINE CLAIR,0,WDM9642,0.0,0.0,2.4,US0RG90E06,31,1900-01-01 00:00:00
368363180,29.639917,-91.11633,0.0,291.0,511.0,-731.3865,0,1780327804,MSSIS,0,MAJOR,0,WDP5410,0.0,0.0,2.8,HI,31,1900-01-01 00:00:00
220272000,55.67727,11.087947,0.0,284.6,290.0,0.0,5,1780327804,MSSIS,0,SVITZER MJOLNER,9292864,OUVK2,0.0,0.0,4.6,DKKAL,52,1900-01-01 00:00:00
366999450,35.073353,-90.120094,0.0,231.9,511.0,-731.3865,12,1780327804,MSSIS,0,LAWSON,0,AECY,0.0,0.0,2.5,US07JQ0BAU,31,1900-01-01 00:00:00
431256000,49.140724,-123.84666,0.1,22.6,94.0,0.0,5,1780327804,MSSIS,0,SANTA SERENA,9527934,7JVN,0.0,0.0,8.1,CA NNO,70,1900-01-01 00:00:00
367191190,40.76984,-73.849945,0.1,145.1,119.0,0.0,0,1780327804,MSSIS,0,PATHFINDER,7235214,WDD7777,0.0,0.0,4.1,FLUSHING BAY MTS,31,1900-01-01 00:00:00
366999412,40.63008,-74.20175,8.4,194.6,190.0,-720.00323,0,1780327804,MSSIS,0,HAYWARD,0,AEEA,0.0,0.0,2.6,US0XUF0Q6N,70,1900-01-01 00:00:00
368396216,40.76264,-74.004585,0.0,125.7,511.0,-731.3865,15,1780327804,MSSIS,0,SEASTREAK NEW JERSEY,9099344,WDE4029,0.0,0.0,0.0,,40,1900-01-01 00:00:00
263141000,40.70561,-74.00066,0.0,360.0,511.0,-731.3865,5,1780327804,MSSIS,0,NRP SAGRES,8642579,CTEC,0.0,0.0,5.5,NEW YORK,36,1900-01-01 00:00:00
367132730,28.971628,-89.26655,0.0,238.1,511.0,-731.3865,0,1780327804,MSSIS,0,JIMMIE HOLMES ELEVAT,1189194,WDD3532,0.0,0.0,0.0,XX XXX,90,1900-01-01 00:00:00
368467780,30.489529,-91.75231,0.0,224.7,346.0,0.0,12,1780327804,MSSIS,0,BOB NIENHUIS,0,WDQ9049,0.0,0.0,2.4,KROTZ SPRINGS,57,1900-01-01 00:00:00
366605000,30.328104,-81.62661,0.0,274.8,281.0,-0.4017626,5,1780327804,MSSIS,0,SEAWARD ENDEAVOR,9043885,WDM7556,0.0,0.0,3.9,USJAXFL,70,1900-01-01 00:00:00
303267000,58.15034,-153.37248,14.5,211.9,211.0,2.8569784,0,1780327804,MSSIS,0,TUSTUMENA,6421086,WNGW,0.0,0.0,4.3,PORT LIONS,69,1900-01-01 00:00:00
247282500,42.42483,18.768198,0.0,129.4,129.0,0.0,5,1780327805,MSSIS,0,AIDABLU,9398888,IBWX,0.0,0.0,7.3,MEKOTHRDBV,69,1900-01-01 00:00:00
440774000,34.75398,130.0923,8.1,138.0,142.0,0.0,0,1780327805,MSSIS,0,KEOYOUNG DREAM 3,9764207,D7YD,0.0,0.0,6.3,KR USN,80,1900-01-01 00:00:00
244620628,51.282093,4.352043,0.0,360.0,511.0,-731.3865,5,1780327805,MSSIS,0,JOWI,0,PE9533,0.0,0.0,2.0,ANTWERPEN,80,1900-01-01 00:00:00
251590110,65.92209,-18.291893,6.8,232.6,511.0,-731.3865,0,1780327805,MSSIS,0,WHALES,0,TFYE,0.0,0.0,0.0,,60,1900-01-01 00:00:00
247223100,45.20068,12.265085,0.0,0.0,511.0,-731.3865,0,1780327805,MSSIS,0,GIOVANNI S,0,IOZF,0.0,0.0,1.4,VENEZIA,90,1900-01-01 00:00:00
251057000,64.0649,-21.963526,0.0,317.4,190.0,0.0,7,1780327805,MSSIS,0,BIRTINGUR,9395903,TFAK,0.0,0.0,0.0,HORNAFJORDUR,30,1900-01-01 00:00:00
